time_s,temp_C
73.06,33.52
73.56,33.32
74.06,33.26
74.56,33.34
75.06,33.35
75.56,33.32
76.06,33.46
76.56,33.55
77.06,33.43
77.56,33.49
78.06,33.49
78.56,33.52
79.06,33.30
79.56,33.52
80.06,33.59
80.56,33.45
81.06,33.64
81.56,33.67
82.06,33.63
82.56,33.69
83.06,33.52
83.56,33.83
84.06,33.70
84.56,33.77
85.06,33.65
85.56,33.82
86.06,33.92
86.56,33.92
87.06,33.62
87.56,34.01
88.06,33.80
88.56,33.72
89.06,33.86
89.56,33.77
90.06,33.89
90.56,33.99
91.06,33.99
91.56,34.01
92.06,34.06
92.56,34.12
93.06,34.22
93.56,34.15
94.06,33.88
94.56,34.28
95.06,34.19
95.56,34.14
96.06,34.36
96.56,34.45
97.06,34.26
97.56,34.36
98.06,34.34
98.56,34.36
99.06,34.33
99.56,34.31
100.06,34.58
100.56,34.56
101.06,34.52
101.56,34.50
102.06,34.68
102.56,34.64
103.06,34.53
103.56,34.59
104.06,34.85
104.56,34.67
105.06,34.93
105.56,34.80
106.06,34.64
106.56,34.96
107.06,34.77
107.56,34.80
108.06,34.95
108.56,34.68
109.06,35.14
109.56,34.85
110.06,34.96
110.56,34.74
111.06,35.11
111.56,35.18
112.06,34.91
112.56,35.23
113.06,35.28
113.56,35.10
114.06,35.31
114.56,35.26
115.06,35.31
115.56,35.23
116.06,35.33
116.56,35.15
117.06,35.32
117.56,34.94
118.06,35.43
118.56,35.31
119.06,35.16
119.56,35.82
120.06,35.55
120.56,35.45
121.06,35.56
121.56,35.59
122.06,35.60
122.56,35.67
123.06,35.45
123.56,35.71
124.06,35.77
124.56,35.67
125.06,35.80
125.56,35.73
126.06,35.74
126.56,36.01
127.06,35.94
127.56,35.83
128.06,35.91
128.56,35.80
129.06,35.98
129.56,36.03
130.06,36.09
130.56,35.97
131.06,36.06
131.56,36.08
132.06,36.06
132.56,36.13
133.06,36.19
133.56,36.31
134.06,36.48
134.56,36.33
135.06,36.26
135.56,36.44
136.06,36.39
136.56,36.37
137.06,36.46
137.56,36.59
138.06,36.53
138.56,36.54
139.06,36.46
139.56,36.48
140.06,36.44
140.56,36.75
141.06,36.65
141.56,36.57
142.06,36.65
142.56,36.67
143.06,36.71
143.56,36.83
144.06,36.72
144.56,36.81
145.06,36.80
145.56,36.89
146.06,36.84
146.56,36.90
147.06,36.96
147.56,36.98
148.06,36.89
148.56,37.06
149.06,37.05
149.56,37.10
150.06,37.14
150.56,36.97
151.06,37.10
151.56,37.11
152.06,37.12
152.56,37.25
153.06,37.24
153.56,37.28
154.06,37.20
154.56,37.36
155.06,37.26
155.56,37.36
156.06,37.47
156.56,37.43
157.06,37.61
157.56,37.63
158.06,37.42
158.56,37.55
159.06,37.56
159.56,37.53
160.06,37.64
160.56,37.77
161.06,37.80
161.56,37.64
162.06,37.81
162.56,37.97
163.06,37.83
163.56,37.82
164.06,37.74
164.56,38.06
165.06,37.91
165.56,37.96
166.06,37.93
166.56,38.00
167.06,38.16
167.56,38.13
168.06,38.41
168.56,38.11
169.06,37.81
169.56,38.20
170.06,38.08
170.56,38.21
171.06,38.28
171.56,38.24
172.06,38.32
172.56,38.30
173.06,38.26
173.56,38.53
174.06,38.40
174.56,38.45
175.06,38.58
175.56,38.54
176.06,38.46
176.56,38.58
177.06,38.60
177.56,38.76
178.06,38.62
178.56,38.79
179.06,38.62
179.56,38.79
180.06,38.70
180.56,38.68
181.06,38.76
181.56,38.81
182.06,38.72
182.56,38.92
183.06,38.56
183.56,38.84
184.06,38.78
184.56,38.98
185.06,38.93
185.56,38.89
186.06,39.15
186.56,39.02
187.06,39.10
187.56,39.21
188.06,39.07
188.56,39.19
189.06,39.21
189.56,39.17
190.06,39.28
190.56,39.36
191.06,39.43
191.56,39.45
192.06,39.30
192.56,39.44
193.06,39.35
193.56,39.36
194.06,39.40
194.56,39.48
195.06,39.53
195.56,39.46
196.06,39.55
196.56,39.72
197.06,39.63
197.56,39.86
198.06,39.87
198.56,39.90
199.06,39.93
199.56,39.96
200.06,39.67
200.56,39.88
201.06,39.88
201.56,39.93
202.06,39.95
202.56,40.05
203.06,40.12
203.56,40.04
204.06,39.95
204.56,40.03
205.06,40.21
205.56,40.18
206.06,39.99
206.56,40.24
207.06,40.21
207.56,40.23
208.06,40.19
208.56,40.43
209.06,40.34
209.56,40.29
210.06,40.30
210.56,40.11
211.06,40.62
211.56,40.38
212.06,40.45
212.56,40.37
213.06,40.55
213.56,39.97
214.06,40.61
214.56,40.59
215.06,40.47
215.56,40.40
216.06,40.64
216.56,40.49
217.06,40.66
217.56,40.65
218.06,40.63
218.56,40.74
219.06,40.75
219.56,40.82
220.06,40.79
220.56,40.87
221.06,40.97
221.56,40.91
222.06,40.93
222.56,40.87
223.06,40.91
223.56,40.91
224.06,41.06
224.56,41.31
225.06,41.04
225.56,41.07
226.06,41.04
226.56,41.13
227.06,41.23
227.56,41.15
228.06,41.13
228.56,41.14
229.06,41.21
229.56,41.03
230.06,41.27
230.56,41.27
231.06,41.61
231.56,41.25
232.06,41.55
232.56,41.39
233.06,41.48
233.56,41.44
234.06,41.38
234.56,41.64
235.06,41.52
235.56,41.55
236.06,41.53
236.56,41.53
237.06,41.65
237.56,41.57
238.06,41.64
238.56,41.46
239.06,41.75
239.56,41.74
240.06,41.83
240.56,41.73
241.06,41.80
241.56,41.88
242.06,41.81
242.56,41.96
243.06,41.99
243.56,41.95
244.06,42.11
244.56,42.06
245.06,42.13
245.56,41.97
246.06,42.18
246.56,42.02
247.06,42.12
247.56,42.25
248.06,42.17
248.56,42.18
249.06,42.16
249.56,41.98
250.06,42.25
250.56,42.16
251.06,42.30
251.56,42.41
252.06,42.37
252.56,42.47
253.06,42.38
253.56,42.31
254.06,42.50
254.56,42.36
255.06,42.34
255.56,42.50
256.06,42.53
256.56,42.46
257.06,42.46
257.56,42.54
258.06,42.61
258.56,42.78
259.06,42.55
259.56,42.52
260.06,42.79
260.56,42.68
261.06,42.34
261.56,42.66
262.06,42.66
262.56,42.86
263.06,42.77
263.56,42.78
264.06,42.82
264.56,42.77
265.06,42.76
265.56,42.89
266.06,42.90
266.56,42.97
267.06,42.93
267.56,43.29
268.06,43.07
268.56,43.01
269.06,43.24
269.56,43.11
270.06,42.96
270.56,43.15
271.06,43.11
271.56,43.30
272.06,43.27
272.56,43.19
273.06,43.23
273.56,43.28
274.06,43.29
274.56,43.17
275.06,43.28
275.56,43.48
276.06,43.64
276.56,43.36
277.06,43.44
277.56,43.33
278.06,43.41
278.56,43.22
279.06,43.35
279.56,43.41
280.06,43.36
280.56,43.50
281.06,43.75
281.56,43.56
282.06,43.69
282.56,43.48
283.06,43.82
283.56,43.45
284.06,43.64
284.56,43.64
285.06,43.77
285.56,43.82
286.06,43.85
286.56,43.90
287.06,43.91
287.56,43.71
288.06,43.82
288.56,43.73
289.06,43.90
289.56,44.17
290.06,43.90
290.56,44.06
291.06,44.13
291.56,44.21
292.06,44.03
292.56,44.03
293.06,44.08
293.56,44.10
294.06,44.15
294.56,44.17
295.06,44.07
295.56,44.02
296.06,44.16
296.56,44.26
297.06,44.05
297.56,44.25
298.06,44.37
298.56,44.27
299.06,44.30
299.56,44.39
300.06,44.32
300.56,44.43
301.06,44.44
301.56,44.38
302.06,44.42
302.56,44.36
303.06,44.46
303.56,44.37
304.06,44.38
304.56,44.57
305.06,44.69
305.56,44.58
306.06,44.63
306.56,44.57
307.06,44.68
307.56,44.83
308.06,44.70
308.56,44.92
309.06,44.53
309.56,44.75
310.06,44.76
310.56,44.77
311.06,44.76
311.56,44.76
312.06,44.98
312.56,44.56
313.06,44.88
313.56,44.88
314.06,44.96
314.56,44.97
315.06,45.05
315.56,44.99
316.06,45.09
316.56,44.83
317.06,44.97
317.56,44.96
318.06,45.20
318.56,45.03
319.06,45.11
319.56,45.25
320.06,45.05
320.57,45.40
321.06,45.16
321.56,45.12
322.06,45.24
322.57,45.17
323.06,45.30
323.56,45.26
324.06,45.31
324.57,45.34
325.06,45.32
325.56,45.42
326.06,45.37
326.56,45.30
327.06,45.55
327.56,45.60
328.06,45.53
328.56,45.46
329.06,45.30
329.56,45.50
330.06,45.48
330.56,45.64
331.06,45.68
331.56,45.61
332.06,45.51
332.56,45.55
333.06,45.59
333.56,45.54
334.06,45.51
334.56,45.76
335.06,45.68
335.56,45.59
336.06,45.89
336.56,45.92
337.06,45.76
337.56,45.82
338.06,45.81
338.56,45.92
339.06,45.72
339.56,45.92
340.06,45.88
340.56,45.78
341.06,45.83
341.56,45.89
342.06,45.83
342.56,46.01
343.06,45.92
343.56,45.90
344.06,46.20
344.56,45.92
345.06,46.08
345.56,45.97
346.06,46.00
346.56,46.08
347.06,46.07
347.56,46.12
348.06,46.10
348.56,45.92
349.06,46.33
349.56,46.17
350.06,46.18
350.56,46.24
351.06,46.15
351.56,46.34
352.06,46.27
352.56,46.38
353.06,46.22
353.56,46.20
354.06,46.16
354.56,46.35
355.06,46.43
355.56,46.42
356.06,46.43
356.56,46.28
357.06,46.28
357.56,46.31
358.06,46.45
358.56,46.35
359.06,46.38
359.56,46.43
360.06,46.12
360.56,46.48
361.06,46.49
361.56,46.59
362.06,46.33
362.56,46.68
363.06,46.49
363.56,46.75
364.06,46.58
364.56,46.64
365.06,46.64
365.56,46.70
366.06,46.67
366.56,46.70
367.06,46.64
367.56,46.75
368.06,46.70
368.56,46.88
369.06,46.73
369.56,46.84
370.06,46.70
370.56,46.91
371.06,46.83
371.56,46.79
372.06,46.70
372.56,46.93
373.06,46.79
373.56,46.79
374.06,46.88
374.56,46.78
375.06,46.99
375.56,46.82
376.06,47.14
376.56,46.89
377.06,46.88
377.56,46.91
378.06,47.08
378.56,47.04
379.06,47.19
379.56,47.25
380.06,47.22
380.56,46.97
381.06,46.99
381.56,47.26
382.06,47.05
382.56,47.21
383.06,47.05
383.56,47.16
384.06,46.99
384.56,47.19
385.06,47.19
385.56,47.11
386.06,47.30
386.56,47.34
387.06,47.26
387.56,47.22
388.06,47.33
388.56,47.22
389.06,47.35
389.56,47.46
390.06,47.36
390.56,47.37
391.06,47.25
391.56,47.31
392.06,47.40
392.56,47.33
393.06,47.52
393.56,47.32
394.06,47.49
394.56,47.56
395.06,47.55
395.56,47.44
396.06,47.37
396.56,47.64
397.06,47.66
397.56,47.58
398.06,47.56
398.56,47.79
399.06,47.50
399.56,47.35
400.06,47.66
400.56,47.62
401.06,47.64
401.56,47.72
402.06,47.72
402.56,47.79
403.06,47.74
403.56,47.93
404.06,47.73
404.56,47.88
405.06,47.92
405.56,47.84
406.06,47.63
406.56,47.75
407.06,48.06
407.56,47.85
408.06,47.87
408.56,47.75
409.06,47.98
409.56,47.85
410.06,47.93
410.56,47.85
411.06,48.10
411.56,48.05
412.06,47.88
412.56,48.08
413.06,47.99
413.56,47.96
414.06,48.11
414.56,48.19
415.06,47.88
415.56,48.06
416.06,48.09
416.56,48.14
417.06,48.08
417.56,48.09
418.06,47.92
418.56,48.05
419.06,48.12
419.56,48.06
420.06,48.41
420.56,48.30
421.06,48.23
421.56,48.40
422.06,48.34
422.56,48.26
423.06,48.24
423.56,48.37
424.06,48.25
424.56,48.30
425.06,48.43
425.56,48.47
426.06,48.24
426.56,48.37
427.06,48.20
427.56,48.67
428.06,48.55
428.56,48.44
429.06,48.37
429.56,48.24
430.06,48.64
430.56,48.48
431.06,48.19
431.56,48.57
432.06,48.54
432.56,48.73
433.06,48.41
433.56,48.66
434.06,48.51
434.56,48.75
435.06,48.33
435.56,48.61
436.06,48.74
436.56,48.86
437.06,48.53
437.56,48.71
438.06,48.57
438.56,48.74
439.06,48.78
439.56,48.65
440.06,48.76
440.56,48.71
441.06,48.76
441.56,48.73
442.06,48.67
442.56,48.42
443.06,48.72
443.56,49.01
444.06,48.82
444.56,48.75
445.06,48.79
445.56,48.81
446.06,48.81
446.56,48.81
447.06,48.86
447.56,48.82
448.06,48.94
448.56,48.90
449.06,49.15
449.56,48.79
450.06,48.86
450.56,48.94
451.06,48.98
451.56,48.84
452.06,48.84
452.56,49.13
453.06,48.94
453.56,48.97
454.06,49.13
454.56,48.86
455.06,49.29
455.56,49.09
456.06,49.16
456.56,49.12
457.06,49.03
457.56,49.16
458.06,49.09
458.56,49.21
459.06,49.13
459.56,49.20
460.06,49.13
460.56,49.23
461.06,49.29
461.56,49.43
462.06,49.34
462.56,49.23
463.06,49.13
463.56,49.18
464.06,49.11
464.56,49.27
465.06,49.34
465.56,49.23
466.06,49.41
466.56,49.26
467.06,49.51
467.56,49.38
468.06,49.33
468.56,49.35
469.06,49.32
469.56,49.63
470.06,49.56
470.56,49.46
471.06,49.22
471.56,49.65
472.06,49.52
472.56,49.49
473.06,49.58
473.56,49.43
474.06,49.69
474.56,49.47
475.06,49.66
475.56,49.44
476.06,49.53
476.56,49.50
477.06,49.69
477.56,49.56
478.06,49.78
478.56,49.64
479.06,49.55
479.56,49.47
480.06,49.78
480.56,49.66
481.06,49.69
481.56,49.46
482.06,49.79
482.56,49.57
483.06,49.64
483.56,49.71
484.06,49.80
484.56,49.58
485.06,49.83
485.56,49.95
486.06,49.95
486.56,49.81
487.06,49.81
487.56,49.74
488.06,49.79
488.56,49.92
489.06,49.90
489.56,49.98
490.06,49.70
490.56,49.83
491.06,49.93
491.56,49.93
492.06,49.88
492.56,49.78
493.06,49.87
493.56,49.97
494.06,49.80
494.56,50.10
495.06,49.49
495.56,50.05
496.06,49.97
496.56,50.05
497.06,50.02
497.56,49.96
498.06,49.92
498.56,49.98
499.06,49.98
499.56,50.07
500.06,50.11
500.56,49.91
501.06,49.94
501.56,50.10
502.06,49.85
502.56,50.12
503.06,50.14
503.56,50.15
504.06,50.02
504.56,50.24
505.06,50.27
505.56,50.21
506.06,50.31
506.56,50.18
507.06,50.03
507.56,50.28
508.06,50.22
508.56,50.18
509.06,50.35
509.56,50.17
510.06,50.16
510.56,50.16
511.06,50.20
511.56,50.23
512.06,50.34
512.56,50.39
513.06,50.36
513.56,50.31
514.06,50.31
514.56,50.38
515.06,50.35
515.56,50.30
516.06,50.34
516.56,50.60
517.06,50.38
517.56,50.21
518.06,50.64
518.56,50.53
519.06,50.59
519.56,50.58
520.06,50.32
520.56,50.44
521.06,50.54
521.56,50.38
522.06,50.43
522.56,50.55
523.06,50.59
523.56,50.57
524.06,50.63
524.56,50.44
525.06,50.53
525.56,50.75
526.06,50.74
526.56,50.42
527.06,50.53
527.56,50.36
528.06,50.71
528.56,50.59
529.06,50.67
529.56,50.80
530.06,50.67
530.56,50.66
531.06,50.67
531.56,51.07
532.06,50.74
532.56,50.78
533.06,50.68
533.56,50.81
534.06,50.67
534.56,50.74
535.06,50.72
535.56,50.77
536.06,50.86
536.56,50.62
537.06,50.33
537.56,50.58
538.06,50.81
538.56,50.75
539.06,50.81
539.56,51.10
540.06,50.79
540.56,50.95
541.06,50.73
541.56,50.86
542.06,50.78
542.56,50.83
543.06,50.67
543.56,50.88
544.06,50.81
544.56,50.83
545.06,50.65
545.56,50.77
546.06,50.77
546.56,50.94
547.06,50.74
547.56,50.92
548.06,51.11
548.56,51.09
549.06,51.05
549.56,50.91
550.06,51.21
550.56,51.07
551.06,51.24
551.56,50.91
552.06,51.00
552.56,51.00
553.06,51.00
553.56,50.98
554.06,50.88
554.56,51.06
555.06,51.12
555.56,51.11
556.06,50.98
556.56,51.20
557.06,51.24
557.56,51.20
558.06,50.84
558.56,51.00
559.06,51.28
559.56,51.16
560.06,51.22
560.56,51.25
561.06,51.16
561.56,51.09
562.06,51.12
562.56,50.96
563.06,51.36
563.56,51.08
564.06,51.20
564.56,51.19
565.06,51.41
565.56,51.38
566.06,51.18
566.56,51.33
567.06,51.25
567.56,51.35
568.06,51.82
568.56,51.22
569.06,51.38
569.56,51.35
570.06,51.33
570.56,51.48
571.06,51.37
571.56,51.50
572.06,51.46
572.56,51.47
573.06,51.56
573.56,51.47
574.06,51.35
574.56,51.47
575.06,51.32
575.56,51.34
576.06,51.26
576.56,51.46
577.06,51.61
577.56,51.45
578.06,51.41
578.56,51.46
579.06,51.47
579.56,51.44
580.06,51.54
580.56,51.64
581.06,51.82
581.56,51.57
582.06,51.47
582.56,51.60
583.06,51.55
583.56,51.47
584.06,51.62
584.56,51.59
585.06,51.62
585.56,51.58
586.06,51.50
586.56,51.75
587.06,51.62
587.56,51.64
588.06,51.64
588.56,51.65
589.06,51.54
589.56,51.46
590.06,51.66
590.56,51.68
591.06,51.53
591.56,51.69
592.06,51.69
592.56,51.63
593.06,51.55
593.56,51.69
594.06,51.82
594.56,51.68
595.06,51.59
595.56,51.76
596.06,52.01
596.56,51.89
597.06,51.70
597.56,51.81
598.06,52.06
598.56,52.00
599.06,51.76
599.56,51.89
600.06,51.68
600.56,51.93
601.06,51.83
601.56,51.96
602.06,51.70
602.56,51.78
603.06,51.95
603.56,51.79
604.06,51.89
604.56,51.84
605.06,51.68
605.56,52.00
606.06,51.96
606.56,51.93
607.06,52.05
607.56,52.09
608.06,51.91
608.56,52.00
609.06,52.01
609.56,51.97
610.06,51.87
610.56,51.93
611.06,51.85
611.56,52.01
612.06,52.20
612.56,52.03
613.06,52.08
613.56,51.89
614.06,52.06
614.56,51.87
615.06,52.02
615.56,52.06
616.06,52.01
616.56,52.09
617.06,51.98
617.56,52.22
618.06,51.91
618.56,52.14
619.06,52.29
619.56,51.89
620.06,52.03
620.56,52.01
621.06,52.04
621.56,52.08
622.06,52.09
622.56,52.02
623.06,52.25
623.56,51.88
624.06,51.93
624.56,52.08
625.06,52.23
625.56,52.04
626.06,52.16
626.56,52.08
627.06,52.33
627.56,52.04
628.06,52.39
628.56,52.25
629.06,51.80
629.56,52.15
630.06,52.26
630.56,52.34
631.06,52.15
631.56,52.48
632.06,52.25
632.56,52.31
633.06,52.10
633.56,52.20
634.06,52.35
634.56,52.29
635.06,52.36
635.56,52.36
636.06,52.45
636.56,52.24
637.06,52.28
637.56,52.33
638.06,52.58
638.56,52.21
639.06,52.34
639.56,52.39
640.06,52.51
640.56,52.46
641.06,52.41
641.56,52.39
642.06,52.34
642.56,52.31
643.06,52.43
643.56,52.64
644.06,52.58
644.56,52.48
645.06,52.29
645.56,52.48
646.06,52.37
646.56,52.38
647.07,52.37
647.56,52.79
648.06,52.58
648.56,52.46
649.07,52.53
649.56,52.51
650.06,52.62
650.56,52.71
651.07,52.64
651.56,52.54
652.06,52.58
652.56,52.46
653.07,52.77
653.56,52.47
654.06,52.73
654.56,52.52
655.06,52.61
655.56,52.48
656.06,52.67
656.56,52.56
657.06,52.58
657.56,52.79
658.06,52.62
658.56,52.68
659.06,52.39
659.56,52.74
660.06,52.64
660.56,52.66
661.06,52.93
661.56,52.67
662.06,52.69
662.56,52.53
663.06,52.72
663.56,52.58
664.06,52.64
664.56,52.80
665.06,52.23
665.56,52.90
666.06,52.66
666.56,52.77
667.06,52.70
667.56,52.59
668.06,52.74
668.56,52.81
669.06,52.65
669.56,52.84
670.06,52.81
670.56,52.80
671.06,52.61
671.56,52.64
672.06,52.76
672.56,52.82
673.06,52.78
673.56,52.90
674.06,52.85
674.56,52.79
675.06,52.63
675.56,52.73
676.06,52.80
676.56,52.83
677.06,52.95
677.56,52.72
678.06,52.93
678.56,52.90
679.06,52.72
679.56,52.77
680.06,52.89
680.56,52.72
681.06,52.82
681.56,53.18
682.06,53.04
682.56,52.94
683.06,52.88
683.56,53.13
684.06,52.94
684.56,52.87
685.06,52.81
685.56,53.06
686.06,52.83
686.56,52.98
687.06,52.97
687.56,53.03
688.06,53.00
688.56,52.77
689.06,52.89
689.56,52.97
690.06,53.06
690.56,52.97
691.06,53.06
691.56,53.12
692.06,53.01
692.56,53.04
693.06,53.02
693.56,53.13
694.06,53.09
694.56,52.96
695.06,53.04
695.56,53.24
696.06,53.11
696.56,52.88
697.06,53.03
697.56,53.09
698.06,52.93
698.56,53.20
699.06,53.20
699.56,53.02
700.06,53.06
700.56,53.22
701.06,53.36
701.56,53.10
702.06,53.04
702.56,53.18
703.06,53.17
703.56,53.38
704.06,53.32
704.56,53.15
705.06,53.41
705.56,53.38
706.06,53.17
706.56,53.34
707.06,53.30
707.56,53.21
708.06,53.30
708.56,53.18
709.06,53.31
709.56,53.28
710.06,53.31
710.56,53.26
711.06,53.22
711.56,53.19
712.06,53.40
712.56,53.06
713.06,53.39
713.56,53.24
714.06,53.24
714.56,53.35
715.06,53.14
715.56,53.30
716.06,53.57
716.56,53.54
717.06,53.35
717.56,53.35
718.06,53.60
718.56,53.36
719.06,53.50
719.56,53.52
720.06,53.35
720.56,53.53
721.06,53.34
721.56,53.55
722.06,53.62
722.56,53.58
723.06,53.33
723.56,53.40
724.06,53.42
724.56,53.45
725.06,53.55
725.56,53.54
726.06,53.43
726.56,53.74
727.06,53.37
727.56,53.53
728.06,53.41
728.56,53.47
729.06,53.54
729.56,53.75
730.06,53.59
730.56,53.50
731.06,53.42
731.56,53.53
732.06,53.61
732.56,53.52
733.06,53.69
733.56,53.45
734.06,53.52
734.56,53.51
735.06,53.18
735.56,53.64
736.06,53.42
736.56,53.56
737.06,53.59
737.56,53.70
738.06,53.67
738.56,53.58
739.06,53.54
739.56,53.64
740.06,53.70
740.56,53.68
741.06,53.59
741.56,53.48
742.06,53.74
742.56,53.71
743.06,53.81
743.56,53.47
744.06,53.57
744.56,53.67
745.06,53.95
745.56,53.45
746.06,53.53
746.56,53.92
747.06,53.53
747.56,53.85
748.06,53.72
748.56,53.93
749.06,53.79
749.56,53.79
750.06,53.46
750.56,53.84
751.06,53.62
751.56,53.73
752.06,53.72
752.56,53.97
753.06,53.91
753.56,53.78
754.06,53.63
754.56,53.81
755.06,53.75
755.56,53.86
756.06,53.83
756.56,53.84
757.06,53.81
757.56,53.92
758.06,53.86
758.56,53.94
759.06,53.89
759.56,53.83
760.06,53.99
760.56,53.72
761.06,53.94
761.56,53.93
762.06,54.01
762.56,53.78
763.06,53.88
763.56,53.91
764.06,53.98
764.56,53.95
765.06,54.09
765.56,53.62
766.06,53.99
766.56,53.88
767.06,54.00
767.56,53.95
768.06,53.92
768.56,54.03
769.06,53.88
769.56,53.93
770.06,54.00
770.56,53.62
771.06,54.00
771.56,53.93
772.06,54.04
772.56,54.01
773.06,53.98
773.56,53.91
774.06,53.99
774.56,54.08
775.06,54.03
775.56,54.09
776.06,54.07
776.56,53.87
777.06,54.02
777.56,54.21
778.06,53.98
778.56,54.03
779.06,53.76
779.56,54.03
780.06,54.12
780.56,54.10
781.06,54.12
781.56,54.03
782.06,54.10
782.56,53.99
783.06,54.19
783.56,53.97
784.06,54.13
784.56,54.03
785.06,54.13
785.56,54.00
786.06,54.05
786.56,54.07
787.06,53.99
787.56,54.19
788.06,54.09
788.56,54.12
789.06,54.07
789.56,54.27
790.06,54.28
790.56,54.13
791.06,54.25
791.56,54.13
792.06,54.11
792.56,54.22
793.06,54.22
793.56,54.17
794.06,54.20
794.56,54.15
795.06,54.18
795.56,54.06
796.06,54.39
796.56,54.31
797.06,54.18
797.56,54.14
798.06,54.21
798.56,54.09
799.06,54.14
799.56,54.25
800.06,54.24
800.56,54.24
801.06,54.27
801.56,54.31
802.06,54.13
802.56,54.29
803.06,53.96
803.56,54.55
804.06,54.23
804.56,54.32
805.06,54.28
805.56,54.19
806.06,54.25
806.56,54.22
807.06,54.55
807.56,54.39
808.06,54.32
808.56,54.52
809.06,54.33
809.56,54.32
810.06,54.37
810.56,54.38
811.06,54.28
811.56,54.01
812.06,54.21
812.56,54.38
813.06,54.34
813.56,54.20
814.06,54.19
814.56,54.37
815.06,54.38
815.56,54.44
816.06,54.39
816.56,54.33
817.06,54.56
817.56,54.71
818.06,54.30
818.56,54.35
819.06,54.03
819.56,54.37
820.06,54.62
820.56,54.32
821.06,54.39
821.56,54.38
822.06,54.34
822.56,54.51
823.06,54.43
823.56,54.51
824.06,54.36
824.56,54.40
825.06,54.34
825.56,54.59
826.06,54.50
826.56,54.48
827.06,54.59
827.56,54.42
828.06,54.50
828.56,54.45
829.06,54.23
829.56,54.51
830.06,54.51
830.56,54.67
831.06,54.52
831.56,54.45
832.06,54.51
832.56,54.47
833.06,54.55
833.56,54.48
834.06,54.41
834.56,54.50
835.06,54.54
835.56,54.39
836.06,54.53
836.56,54.48
837.06,54.52
837.56,54.38
838.06,54.67
838.56,54.65
839.06,54.58
839.56,54.67
840.06,54.59
840.56,54.68
841.06,54.49
841.56,54.59
842.06,54.51
842.56,54.64
843.06,54.59
843.56,54.42
844.06,54.48
844.56,54.66
845.06,54.47
845.56,54.68
846.06,54.74
846.56,54.48
847.06,54.68
847.56,54.68
848.06,54.51
848.56,54.64
849.06,54.67
849.56,54.81
850.06,54.82
850.56,54.75
851.06,54.62
851.56,54.72
852.06,54.81
852.56,54.68
853.06,54.32
853.56,54.69
854.06,54.61
854.56,54.61
855.06,54.66
855.56,54.55
856.06,54.55
856.56,54.71
857.06,54.77
857.56,54.93
858.06,54.49
858.56,54.77
859.06,54.77
859.56,54.74
860.06,54.67
860.56,54.72
861.06,54.83
861.56,54.68
862.06,54.79
862.56,54.73
863.06,54.79
863.56,54.61
864.06,54.72
864.56,54.78
865.06,54.86
865.56,54.78
866.06,54.61
866.56,54.54
867.06,54.80
867.56,54.69
868.06,54.76
868.56,54.72
869.06,54.93
869.56,54.87
870.06,54.79
870.56,54.75
871.06,54.71
871.56,54.64
872.06,54.86
872.56,54.62
873.06,54.85
