time_s,temp_C
95.06,42.68
95.56,42.59
96.06,42.57
96.56,42.62
97.06,42.53
97.56,42.63
98.06,42.71
98.56,42.83
99.06,42.68
99.56,42.79
100.06,42.76
100.56,43.01
101.06,43.04
101.56,43.10
102.06,42.79
102.56,42.74
103.06,43.07
103.56,43.06
104.06,42.96
104.56,43.30
105.06,43.26
105.56,43.30
106.06,43.25
106.56,43.06
107.06,43.16
107.56,43.30
108.06,43.14
108.56,43.27
109.06,43.51
109.56,43.28
110.06,43.54
110.56,43.36
111.06,43.48
111.56,43.41
112.06,43.54
112.56,43.49
113.06,43.61
113.56,43.60
114.06,43.58
114.56,43.78
115.06,43.87
115.56,43.81
116.06,43.71
116.56,43.82
117.06,44.01
117.56,43.72
118.06,43.71
118.56,44.09
119.06,44.00
119.56,43.94
120.06,43.92
120.56,44.16
121.06,44.15
121.56,44.11
122.06,44.02
122.56,44.18
123.06,44.17
123.56,44.14
124.06,44.33
124.56,44.12
125.06,44.31
125.56,44.13
126.06,44.23
126.56,44.18
127.06,44.49
127.56,44.38
128.06,44.43
128.56,44.41
129.06,44.56
129.56,44.46
130.06,44.73
130.56,44.52
131.06,44.56
131.56,44.61
132.06,44.63
132.56,44.80
133.06,44.69
133.56,44.64
134.06,44.80
134.56,44.97
135.06,44.79
135.56,44.99
136.06,45.26
136.56,44.78
137.06,44.96
137.56,45.10
138.06,45.06
138.56,45.05
139.06,44.91
139.56,45.15
140.06,45.10
140.56,45.10
141.06,45.05
141.56,45.32
142.06,45.27
142.56,45.29
143.06,45.22
143.56,45.17
144.06,45.37
144.56,45.36
145.06,45.44
145.56,45.52
146.06,45.52
146.56,45.33
147.06,45.55
147.56,45.59
148.06,45.46
148.56,45.66
149.06,45.62
149.56,45.64
150.06,45.86
150.56,45.90
151.06,45.66
151.56,45.75
152.06,45.80
152.56,45.64
153.06,45.96
153.56,45.79
154.06,45.84
154.56,45.74
155.06,46.02
155.56,46.14
156.06,45.91
156.56,45.82
157.06,45.95
157.56,46.19
158.06,46.16
158.56,46.06
159.06,46.15
159.56,46.21
160.06,46.29
160.56,46.29
161.06,46.19
161.56,46.25
162.06,46.28
162.56,46.17
163.06,46.69
163.56,46.26
164.06,46.21
164.56,46.28
165.06,46.45
165.56,46.54
166.06,46.51
166.56,46.45
167.06,46.53
167.56,46.80
168.06,46.65
168.56,46.60
169.06,46.65
169.56,46.67
170.06,46.59
170.56,46.77
171.06,46.75
171.56,46.80
172.06,46.68
172.56,47.02
173.06,46.85
173.56,46.91
174.06,46.97
174.56,46.96
175.06,46.95
175.56,46.90
176.06,47.27
176.56,46.90
177.06,47.09
177.56,46.72
178.06,47.04
178.56,47.00
179.06,47.01
179.56,47.01
180.06,47.11
180.56,47.24
181.06,47.34
181.56,47.23
182.06,47.62
182.56,47.27
183.06,47.32
183.56,47.13
184.06,47.26
184.56,47.46
185.06,47.29
185.56,47.52
186.06,47.50
186.56,47.16
187.06,47.32
187.56,47.46
188.06,47.66
188.56,47.50
189.06,47.52
189.56,47.62
190.06,47.69
190.56,47.69
191.06,47.67
191.56,47.58
192.06,47.71
192.56,47.58
193.06,47.75
193.56,48.03
194.06,47.63
194.56,47.88
195.06,47.92
195.56,47.90
196.06,47.97
196.56,47.98
197.06,48.05
197.56,47.93
198.06,48.05
198.56,48.15
199.06,48.04
199.56,48.05
200.06,48.07
200.56,47.98
201.06,48.23
201.56,48.22
202.06,48.22
202.56,48.21
203.06,47.91
203.56,48.02
204.06,48.38
204.56,48.26
205.06,48.40
205.56,48.24
206.06,48.37
206.56,48.47
207.06,48.34
207.56,48.48
208.06,48.54
208.56,48.34
209.06,48.43
209.56,48.49
210.06,48.55
210.56,48.59
211.06,48.73
211.56,48.57
212.06,48.50
212.56,48.69
213.06,48.59
213.56,48.72
214.06,48.87
214.56,48.62
215.06,48.95
215.56,48.92
216.06,48.79
216.56,49.05
217.06,48.87
217.56,48.75
218.06,48.90
218.56,49.12
219.06,48.98
219.56,49.00
220.06,49.01
220.56,49.28
221.06,49.02
221.56,49.19
222.06,49.15
222.56,49.00
223.06,49.13
223.56,49.23
224.06,48.93
224.56,49.34
225.06,49.31
225.56,49.40
226.06,49.31
226.56,49.40
227.06,49.31
227.56,49.45
228.06,49.38
228.56,49.24
229.06,49.43
229.56,49.56
230.06,49.40
230.56,49.70
231.06,49.56
231.56,49.49
232.06,49.45
232.56,49.55
233.06,49.71
233.56,49.53
234.06,49.70
234.56,49.68
235.06,49.70
235.56,49.53
236.06,49.51
236.56,49.71
237.06,49.83
237.56,49.81
238.06,49.90
238.56,50.18
239.06,49.61
239.56,49.90
240.06,49.70
240.56,49.78
241.06,49.95
241.56,49.83
242.06,49.97
242.56,49.77
243.06,50.00
243.56,50.00
244.06,49.98
244.56,50.00
245.06,49.77
245.56,50.16
246.06,50.21
246.56,50.09
247.06,50.19
247.56,50.15
248.06,50.14
248.56,50.15
249.06,50.39
249.56,50.34
250.06,50.14
250.56,50.33
251.06,50.31
251.56,50.32
252.06,50.38
252.56,50.31
253.06,50.18
253.56,50.71
254.06,50.19
254.56,50.23
255.06,50.30
255.56,50.62
256.06,50.37
256.56,50.48
257.06,50.62
257.56,50.43
258.06,50.53
258.56,50.43
259.06,50.55
259.56,50.52
260.06,50.61
260.56,50.66
261.06,50.66
261.56,50.75
262.06,50.55
262.56,50.74
263.06,50.77
263.56,50.78
264.06,50.90
264.56,50.74
265.06,50.73
265.56,51.06
266.06,50.90
266.56,50.79
267.06,50.87
267.56,50.74
268.06,51.05
268.56,50.85
269.06,50.95
269.56,51.07
270.06,50.88
270.56,51.07
271.06,50.81
271.56,51.21
272.06,51.01
272.56,51.14
273.06,51.02
273.56,51.36
274.06,51.08
274.56,51.23
275.06,51.35
275.56,51.16
276.06,51.44
276.56,51.31
277.06,51.13
277.56,51.26
278.06,51.18
278.56,51.38
279.06,51.35
279.56,51.43
280.06,51.40
280.56,51.34
281.06,51.48
281.56,51.58
282.06,51.43
282.56,51.42
283.06,51.56
283.56,51.45
284.06,51.51
284.56,51.39
285.06,51.44
285.56,51.63
286.06,51.43
286.56,51.52
287.06,51.68
287.56,51.60
288.06,51.69
288.56,51.39
289.06,51.69
289.56,51.61
290.06,51.58
290.56,51.61
291.06,51.62
291.56,51.77
292.06,51.85
292.56,51.63
293.06,51.76
293.56,51.80
294.06,51.87
294.56,51.78
295.06,51.98
295.56,51.76
296.06,51.71
296.56,51.81
297.06,51.96
297.56,51.85
298.06,52.00
298.56,52.08
299.06,51.96
299.56,51.95
300.06,52.08
300.56,52.09
301.06,51.79
301.56,52.04
302.06,52.11
302.56,52.31
303.06,52.11
303.56,52.18
304.06,52.11
304.56,52.00
305.06,52.14
305.56,52.21
306.06,52.37
306.56,52.34
307.06,52.30
307.56,52.23
308.06,52.16
308.56,52.43
309.06,52.38
309.56,52.27
310.06,52.43
310.56,52.41
311.06,52.41
311.56,52.44
312.06,52.46
312.56,52.40
313.06,52.47
313.56,52.42
314.06,52.47
314.56,52.51
315.06,52.53
315.56,52.60
316.06,52.79
316.56,52.44
317.06,52.34
317.56,52.48
318.06,52.45
318.56,52.60
319.06,52.61
319.56,52.68
320.06,52.73
320.56,52.91
321.06,52.75
321.56,52.88
322.06,52.67
322.56,52.62
323.06,52.68
323.56,52.77
324.06,52.86
324.56,52.84
325.06,52.71
325.56,52.87
326.06,52.82
326.57,52.86
327.06,52.90
327.56,52.98
328.06,52.77
328.57,52.77
329.06,52.69
329.56,52.91
330.06,52.86
330.57,53.03
331.06,52.96
331.56,52.96
332.06,53.30
332.56,53.17
333.06,52.99
333.56,52.92
334.06,53.24
334.56,53.06
335.06,53.12
335.56,53.13
336.06,53.13
336.56,53.11
337.06,53.05
337.56,53.18
338.06,53.21
338.56,53.13
339.06,53.17
339.56,53.25
340.06,53.25
340.56,53.46
341.06,53.42
341.56,53.25
342.06,53.22
342.56,53.26
343.06,53.30
343.56,53.09
344.06,53.37
344.56,53.32
345.06,53.16
345.56,53.40
346.06,53.55
346.56,53.22
347.06,53.52
347.56,53.33
348.06,53.54
348.56,53.24
349.06,53.48
349.56,53.21
350.06,53.50
350.56,53.54
351.06,53.51
351.56,53.55
352.06,53.64
352.56,53.39
353.06,53.64
353.56,53.67
354.06,53.57
354.56,53.48
355.06,53.74
355.56,53.70
356.06,53.65
356.56,53.67
357.06,53.84
357.56,53.61
358.06,53.66
358.56,53.67
359.06,53.78
359.56,53.64
360.06,53.81
360.56,53.81
361.06,53.66
361.56,53.99
362.06,53.92
362.56,53.88
363.06,53.81
363.56,53.98
364.06,53.95
364.56,53.93
365.06,53.93
365.56,53.98
366.06,53.96
366.56,53.87
367.06,53.99
367.56,53.90
368.06,54.01
368.56,54.03
369.06,54.03
369.56,54.06
370.06,54.05
370.56,53.90
371.06,53.95
371.56,53.97
372.06,54.06
372.56,54.28
373.06,54.24
373.56,54.13
374.06,54.13
374.56,54.21
375.06,54.24
375.56,54.27
376.06,54.16
376.56,53.89
377.06,54.19
377.56,54.30
378.06,54.13
378.56,54.27
379.06,54.31
379.56,54.21
380.06,54.21
380.56,54.41
381.06,54.36
381.56,54.35
382.06,54.35
382.56,54.41
383.06,54.40
383.56,54.71
384.06,54.40
384.56,54.33
385.06,54.40
385.56,54.42
386.06,54.35
386.56,54.14
387.06,54.50
387.56,54.51
388.06,54.67
388.56,54.74
389.06,54.26
389.56,54.51
390.06,54.12
390.56,54.49
391.06,54.36
391.56,54.64
392.06,54.56
392.56,54.58
393.06,54.77
393.56,54.75
394.06,54.80
394.56,54.62
395.06,54.66
395.56,54.87
396.06,54.40
396.56,54.75
397.06,54.81
397.56,54.76
398.06,54.77
398.56,54.82
399.06,54.89
399.56,54.55
400.06,54.82
400.56,54.86
401.06,54.68
401.56,54.78
402.06,54.92
402.56,54.78
403.06,54.80
403.56,54.82
404.06,55.16
404.56,54.57
405.06,55.07
405.56,55.09
406.06,54.92
406.56,54.92
407.06,54.74
407.56,54.66
408.06,55.02
408.56,54.91
409.06,54.94
409.56,54.88
410.06,54.98
410.56,54.89
411.06,55.17
411.56,55.20
412.06,55.04
412.56,55.11
413.06,54.76
413.56,54.94
414.06,55.16
414.56,55.03
415.06,54.86
415.56,54.99
416.06,55.27
416.56,55.08
417.06,55.08
417.56,55.36
418.06,55.04
418.56,55.40
419.06,55.35
419.56,54.98
420.06,55.21
420.56,55.33
421.06,55.17
421.56,55.27
422.06,55.23
422.56,55.34
423.06,55.39
423.56,55.28
424.06,55.44
424.56,55.19
425.06,55.24
425.56,55.27
426.06,55.33
426.56,55.26
427.06,55.35
427.56,55.37
428.06,55.42
428.56,55.26
429.06,55.37
429.56,55.48
430.06,55.25
430.56,55.16
431.06,55.44
431.56,55.47
432.06,55.30
432.56,55.50
433.06,55.30
433.56,55.77
434.06,55.38
434.56,55.44
435.06,55.27
435.56,55.44
436.06,55.46
436.56,55.32
437.06,55.54
437.56,55.49
438.06,55.67
438.56,55.67
439.06,55.79
439.56,55.52
440.06,55.49
440.56,55.47
441.06,55.60
441.56,55.46
442.06,55.43
442.56,55.59
443.06,55.85
443.56,55.62
444.06,55.70
444.56,55.55
445.06,55.87
445.56,55.58
446.06,55.49
446.56,55.61
447.06,55.74
447.56,55.64
448.06,55.65
448.56,55.88
449.06,55.73
449.56,55.51
450.06,55.82
450.56,55.89
451.06,55.51
451.56,55.83
452.06,55.78
452.56,55.90
453.06,55.74
453.56,55.68
454.06,55.98
454.56,55.63
455.06,55.59
455.56,55.82
456.06,55.53
456.56,55.70
457.06,55.75
457.56,55.94
458.06,55.89
458.56,55.90
459.06,55.85
459.56,55.74
460.06,55.74
460.56,55.88
461.06,55.88
461.56,55.78
462.06,55.98
462.56,55.90
463.06,55.75
463.56,56.12
464.06,55.94
464.56,56.26
465.06,56.00
465.56,56.01
466.06,56.16
466.56,56.11
467.06,56.00
467.56,55.79
468.06,55.89
468.56,55.97
469.06,55.83
469.56,55.99
470.06,56.14
470.56,56.02
471.06,56.15
471.56,55.76
472.06,56.17
472.56,56.05
473.06,56.14
473.56,56.31
474.06,56.40
474.56,55.84
475.06,56.11
475.56,56.09
476.06,56.19
476.56,56.17
477.06,56.55
477.56,56.01
478.06,56.19
478.56,56.13
479.06,56.26
479.56,56.13
480.06,56.58
480.56,56.13
481.06,56.14
481.56,56.41
482.06,56.26
482.56,56.39
483.06,56.30
483.56,56.14
484.06,56.24
484.56,56.36
485.06,56.52
485.56,56.32
486.06,56.48
486.56,56.19
487.06,56.54
487.56,56.25
488.06,56.36
488.56,56.43
489.06,56.19
489.56,56.44
490.06,56.49
490.56,56.37
491.06,56.61
491.56,56.48
492.06,56.36
492.56,56.42
493.06,56.52
493.56,56.41
494.06,56.24
494.56,56.43
495.06,56.56
495.56,56.63
496.06,56.64
496.56,56.51
497.06,56.42
497.56,56.39
498.06,56.43
498.56,56.26
499.06,56.80
499.56,56.49
500.06,56.41
500.56,56.75
501.06,56.47
501.56,56.68
502.06,56.78
502.56,56.66
503.06,56.57
503.56,56.70
504.06,56.56
504.56,56.71
505.06,56.50
505.56,56.59
506.06,56.86
506.56,56.65
507.06,56.59
507.56,56.54
508.06,56.71
508.56,56.65
509.06,56.94
509.56,56.66
510.06,56.52
510.56,56.63
511.06,56.53
511.56,56.96
512.06,56.60
512.56,56.71
513.06,56.95
513.56,56.57
514.06,56.54
514.56,57.05
515.06,56.61
515.56,56.79
516.06,56.90
516.56,56.69
517.06,56.95
517.56,56.78
518.06,56.56
518.56,56.92
519.06,56.79
519.56,56.93
520.06,56.84
520.56,56.55
521.06,56.81
521.56,56.63
522.06,56.84
522.56,57.00
523.06,56.83
523.56,56.82
524.06,56.97
524.56,56.88
525.06,56.82
525.56,57.05
526.06,57.01
526.56,56.71
527.06,57.09
527.56,57.00
528.06,57.05
528.56,57.05
529.06,56.85
529.56,57.12
530.06,57.01
530.56,56.70
531.06,56.96
531.56,56.67
532.06,56.85
532.56,56.99
533.06,57.19
533.56,57.09
534.06,57.01
534.56,56.93
535.06,57.26
535.56,56.95
536.06,56.96
536.56,56.97
537.06,57.00
537.56,57.10
538.06,56.97
538.56,57.00
539.06,56.93
539.56,57.14
540.06,56.97
540.56,56.97
541.06,57.19
541.56,57.47
542.06,57.42
542.56,57.13
543.06,57.37
543.56,57.28
544.06,57.29
544.56,57.16
545.06,57.26
545.56,57.13
546.06,57.08
546.56,57.33
547.06,57.17
547.56,57.19
548.06,57.47
548.56,57.25
549.06,57.22
549.56,57.34
550.06,57.25
550.56,57.09
551.06,57.19
551.56,57.28
552.06,57.11
552.56,57.35
553.06,57.20
553.56,57.34
554.06,57.27
554.56,57.09
555.06,57.27
555.56,57.25
556.06,57.36
556.56,57.24
557.06,57.29
557.56,57.36
558.06,57.48
558.56,57.15
559.06,57.52
559.56,57.36
560.06,57.35
560.56,57.13
561.06,57.45
561.56,57.21
562.06,57.37
562.56,57.39
563.06,57.30
563.56,57.24
564.06,57.48
564.56,57.37
565.06,57.45
565.56,57.41
566.06,57.48
566.56,57.46
567.06,57.23
567.56,57.28
568.06,57.39
568.56,57.28
569.06,57.45
569.56,57.53
570.06,57.41
570.56,57.49
571.06,57.46
571.56,57.58
572.06,57.38
572.56,57.35
573.06,57.55
573.56,57.45
574.06,57.30
574.56,57.54
575.06,57.52
575.56,57.51
576.06,57.92
576.56,57.44
577.06,57.62
577.56,57.51
578.06,57.37
578.56,57.40
579.06,57.83
579.56,57.60
580.06,57.58
580.56,57.66
581.06,57.70
581.56,57.55
582.06,57.78
582.56,57.64
583.06,57.50
583.56,57.47
584.06,57.76
584.56,57.68
585.06,57.67
585.56,57.61
586.06,57.54
586.56,57.60
587.06,57.56
587.56,57.64
588.06,57.84
588.56,57.88
589.06,57.71
589.56,57.60
590.06,57.58
590.56,57.72
591.06,57.74
591.56,57.63
592.06,57.48
592.56,57.63
593.06,57.72
593.56,57.83
594.06,57.50
594.56,57.51
595.06,57.95
595.56,57.89
596.06,57.71
596.56,57.77
597.06,57.72
597.56,57.65
598.06,57.68
598.56,57.79
599.06,57.63
599.56,57.71
600.06,57.79
600.56,57.98
601.06,57.77
601.56,57.72
602.06,57.75
602.56,58.00
603.06,57.84
603.56,57.91
604.06,57.98
604.56,57.82
605.06,57.63
605.56,58.14
606.06,57.66
606.56,57.82
607.06,58.01
607.56,58.03
608.06,57.89
608.56,57.96
609.06,58.14
609.56,57.77
610.06,57.99
610.56,57.80
611.06,58.08
611.56,57.95
612.06,57.90
612.56,58.07
613.06,57.64
613.56,57.96
614.06,57.84
614.56,58.18
615.06,58.14
615.56,57.97
616.06,57.87
616.56,57.74
617.06,58.09
617.56,58.17
618.06,57.88
618.56,58.01
619.06,58.23
619.56,58.11
620.06,58.11
620.56,58.09
621.06,57.97
621.56,57.91
622.06,57.99
622.56,58.06
623.06,58.08
623.56,58.11
624.06,58.21
624.56,57.92
625.06,57.97
625.56,58.15
626.06,58.29
626.56,58.01
627.06,58.18
627.56,58.03
628.06,58.20
628.56,58.00
629.06,57.95
629.56,58.11
630.06,58.18
630.56,58.18
631.06,58.21
631.56,58.09
632.06,58.16
632.56,58.48
633.06,58.11
633.56,58.16
634.06,58.09
634.56,58.19
635.06,58.10
635.56,58.23
636.06,58.23
636.56,58.28
637.06,58.05
637.56,58.44
638.06,58.39
638.56,58.14
639.06,58.20
639.56,58.29
640.06,58.45
640.56,58.06
641.06,58.37
641.56,58.60
642.06,58.18
642.56,58.23
643.07,58.29
643.56,58.37
644.06,58.19
644.56,58.15
645.07,58.36
645.56,58.20
646.06,58.14
646.56,58.35
647.07,58.26
647.56,58.23
648.06,58.28
648.56,58.30
649.06,58.35
649.56,58.26
650.06,58.34
650.56,58.25
651.06,58.29
651.56,58.38
652.06,58.32
652.56,58.77
653.06,58.25
653.56,58.34
654.06,58.44
654.56,58.26
655.06,58.33
655.56,58.45
656.06,58.34
656.56,58.30
657.06,58.54
657.56,58.44
658.06,58.59
658.56,58.38
659.06,58.45
659.56,58.14
660.06,58.22
660.56,58.39
661.06,58.60
661.56,58.39
662.06,58.40
662.56,58.47
663.06,58.65
663.56,58.38
664.06,58.43
664.56,58.56
665.06,58.47
665.56,58.40
666.06,58.38
666.56,58.46
667.06,58.73
667.56,58.32
668.06,58.58
668.56,58.44
669.06,58.36
669.56,58.49
670.06,58.40
670.56,58.34
671.06,58.45
671.56,58.42
672.06,58.64
672.56,58.61
673.06,58.50
673.56,58.47
674.06,58.51
674.56,58.54
675.06,58.45
675.56,58.76
676.06,58.55
676.56,58.67
677.06,58.73
677.56,58.73
678.06,58.57
678.56,58.55
679.06,58.58
679.56,58.52
680.06,58.71
680.56,58.62
681.06,58.83
681.56,58.47
682.06,58.61
682.56,58.54
683.06,58.77
683.56,58.93
684.06,58.47
684.56,58.46
685.06,58.54
685.56,58.42
686.06,58.52
686.56,58.62
687.06,58.69
687.56,58.58
688.06,58.70
688.56,58.63
689.06,58.82
689.56,58.54
690.06,58.58
690.56,58.80
691.06,58.78
691.56,58.69
692.06,58.66
692.56,58.55
693.06,58.92
693.56,58.69
694.06,58.84
694.56,58.75
695.06,58.70
695.56,58.83
696.06,58.56
696.56,58.95
697.06,58.66
697.56,58.83
698.06,58.73
698.56,59.11
699.06,58.59
699.56,58.63
700.06,58.70
700.56,58.78
701.06,58.98
701.56,58.86
702.06,58.89
702.56,58.71
703.06,58.86
703.56,58.94
704.06,58.57
704.56,58.76
705.06,58.78
705.56,59.00
706.06,58.73
706.56,58.77
707.06,58.80
707.56,58.53
708.06,58.91
708.56,58.97
709.06,58.73
709.56,58.97
710.06,59.00
710.56,58.96
711.06,59.04
711.56,58.81
712.06,58.85
712.56,58.80
713.06,59.04
713.56,58.81
714.06,58.92
714.56,58.80
715.06,58.87
715.56,58.76
716.06,59.06
716.56,58.78
717.06,58.86
717.56,59.01
718.06,58.81
718.56,58.92
719.06,58.86
719.56,59.05
720.06,59.08
720.56,58.96
721.06,59.01
721.56,58.83
722.06,58.85
722.56,58.78
723.06,58.85
723.56,58.93
724.06,58.95
724.56,58.55
725.06,59.07
725.56,58.97
726.06,58.97
726.56,59.05
727.06,58.97
727.56,58.99
728.06,58.96
728.56,58.92
729.06,59.02
729.56,59.09
730.06,59.02
730.56,59.06
731.06,59.07
731.56,58.99
732.06,59.01
732.56,59.01
733.06,59.04
733.56,59.03
734.06,59.03
734.56,58.97
735.06,59.10
735.56,58.93
736.06,59.06
736.56,58.93
737.06,58.97
737.56,59.19
738.06,59.02
738.56,58.90
739.06,59.24
739.56,59.11
740.06,59.03
740.56,59.18
741.06,58.86
741.56,59.14
742.06,58.89
742.56,59.14
743.06,59.13
743.56,59.14
744.06,58.71
744.56,59.13
745.06,59.36
745.56,59.00
746.06,58.99
746.56,59.25
747.06,58.96
747.56,59.01
748.06,59.08
748.56,59.25
749.06,59.17
749.56,59.23
750.06,59.11
750.56,58.84
751.06,59.28
751.56,59.11
752.06,59.16
752.56,59.18
753.06,59.20
753.56,59.16
754.06,59.26
754.56,59.23
755.06,59.22
755.56,59.17
756.06,59.26
756.56,59.09
757.06,59.21
757.56,59.19
758.06,59.12
758.56,59.32
759.06,59.14
759.56,59.23
760.06,59.10
760.56,59.33
761.06,59.31
761.56,59.11
762.06,59.30
762.56,59.01
763.06,59.07
763.56,59.30
764.06,59.34
764.56,59.29
765.06,59.26
765.56,59.24
766.06,59.37
766.56,59.16
767.06,59.26
767.56,59.40
768.06,59.40
768.56,59.32
769.06,59.32
769.56,59.15
770.06,59.04
770.56,59.17
771.06,59.29
771.56,59.37
772.06,59.31
772.56,59.31
773.06,59.44
773.56,59.45
774.06,59.15
774.56,59.31
775.06,59.52
775.56,59.16
776.06,59.35
776.56,59.24
777.06,59.18
777.56,59.38
778.06,59.49
778.56,59.04
779.06,59.23
779.56,59.32
780.06,59.30
780.56,59.40
781.06,59.36
781.56,59.41
782.06,59.54
782.56,59.34
783.06,59.32
783.56,59.31
784.06,59.21
784.56,59.18
785.06,59.35
785.56,59.50
786.06,59.41
786.56,59.36
787.06,59.21
787.56,59.10
788.06,59.49
788.56,59.42
789.06,59.38
789.56,59.38
790.06,59.49
790.56,59.28
791.06,59.48
791.56,59.43
792.06,59.35
792.56,59.47
793.06,59.42
793.56,59.37
794.06,59.61
794.56,59.62
795.06,59.54
795.56,59.23
796.06,59.48
796.56,59.46
797.06,59.53
797.56,59.35
798.06,59.39
798.56,59.60
799.06,59.60
799.56,59.40
800.06,59.38
800.56,59.47
801.06,59.41
801.56,59.54
802.06,59.31
802.56,59.64
803.06,59.32
803.56,59.52
804.06,59.34
804.56,59.32
805.06,59.18
805.56,59.60
806.06,59.26
806.56,59.57
807.06,59.46
807.56,59.53
808.06,59.63
808.56,59.47
809.06,59.53
809.56,59.46
810.06,59.52
810.56,59.40
811.06,59.52
811.56,59.46
812.06,59.58
812.56,59.74
813.06,59.61
813.56,59.34
814.06,59.56
814.56,59.66
815.06,59.54
815.56,59.53
816.06,59.56
816.56,59.46
817.06,59.50
817.56,59.57
818.06,59.46
818.56,59.46
819.06,59.50
819.56,59.17
820.06,59.28
820.56,59.48
821.06,59.51
821.56,59.47
822.06,59.80
822.56,59.54
823.06,59.69
823.56,59.55
824.06,59.49
824.56,59.50
825.06,59.72
825.56,59.44
826.06,59.81
826.56,59.35
827.06,59.47
827.56,59.47
828.06,59.64
828.56,59.63
829.06,59.59
829.56,59.56
830.06,59.59
830.56,59.72
831.06,59.52
831.56,59.70
832.06,59.75
832.56,59.80
833.06,59.77
833.56,59.78
834.06,59.47
834.56,59.79
835.06,59.53
835.56,59.46
836.06,59.47
836.56,59.79
837.06,59.67
837.56,59.60
838.06,59.33
838.56,59.40
839.06,59.53
839.56,59.58
840.06,59.69
840.56,59.57
841.06,59.58
841.56,59.66
842.06,59.66
842.56,59.66
843.06,59.64
843.56,59.56
844.06,59.73
844.56,59.62
845.06,59.63
845.56,59.74
846.06,59.68
846.56,59.55
847.06,59.53
847.56,59.76
848.06,59.57
848.56,59.60
849.06,59.64
849.56,59.76
850.06,59.68
850.56,59.54
851.06,59.82
851.56,59.57
852.06,59.59
852.56,59.72
853.06,59.77
853.56,59.46
854.06,59.51
854.56,59.62
855.06,59.73
855.56,59.84
856.06,59.83
856.56,59.62
857.06,59.48
857.56,59.70
858.06,59.54
858.56,59.62
859.06,59.61
859.56,59.82
860.06,59.61
860.56,59.67
861.06,59.57
861.56,59.58
862.06,59.71
862.56,59.46
863.06,59.94
863.56,59.72
864.06,59.59
864.56,59.53
865.06,59.88
865.56,59.65
866.06,59.63
866.56,59.85
867.06,59.75
867.56,59.66
868.06,59.53
868.56,59.85
869.06,60.03
869.56,59.69
870.06,59.79
870.56,59.69
871.06,59.63
871.56,59.80
872.06,59.60
872.56,59.56
873.06,59.79
