time_s,temp_C
63.06,40.42
63.56,40.37
64.06,40.38
64.56,40.83
65.06,40.61
65.56,40.51
66.06,40.34
66.56,40.23
67.06,40.42
67.56,40.50
68.06,40.46
68.56,40.46
69.06,40.64
69.56,40.48
70.06,40.51
70.56,40.56
71.06,40.41
71.56,40.46
72.06,40.51
72.56,40.56
73.06,40.50
73.56,40.34
74.06,40.66
74.56,40.55
75.06,40.48
75.56,40.51
76.06,40.55
76.56,40.67
77.06,40.76
77.56,40.58
78.06,40.37
78.56,40.61
79.06,40.37
79.56,40.60
80.06,40.57
80.56,40.54
81.06,40.38
81.56,40.68
82.06,40.30
82.56,40.50
83.06,40.47
83.56,40.64
84.06,40.49
84.56,40.66
85.06,40.48
85.56,40.49
86.06,40.58
86.56,40.89
87.06,40.59
87.56,40.58
88.06,40.75
88.56,40.53
89.06,40.67
89.56,40.63
90.06,40.68
90.56,40.47
91.06,40.96
91.56,40.63
92.06,40.63
92.56,40.74
93.06,40.81
93.56,40.46
94.06,40.68
94.56,40.68
95.06,40.64
95.56,40.77
96.06,40.80
96.56,40.79
97.06,41.04
97.56,40.88
98.06,40.97
98.56,40.70
99.06,40.80
99.56,40.84
100.06,40.83
100.56,41.03
101.06,40.83
101.56,40.87
102.06,40.98
102.56,40.78
103.06,40.99
103.56,40.92
104.06,40.86
104.56,40.97
105.06,40.99
105.56,40.98
106.06,41.06
106.56,40.87
107.06,40.98
107.56,41.04
108.06,40.68
108.56,40.92
109.06,40.91
109.56,41.06
110.06,41.11
110.56,40.88
111.06,41.10
111.56,40.93
112.06,41.10
112.56,41.10
113.06,41.12
113.56,40.92
114.06,40.93
114.56,41.30
115.06,41.04
115.56,41.02
116.06,41.20
116.56,41.25
117.06,41.12
117.56,41.18
118.06,41.18
118.56,41.26
119.06,41.06
119.56,41.22
120.06,41.22
120.56,41.29
121.06,41.24
121.56,41.34
122.06,41.29
122.56,41.11
123.06,41.26
123.56,41.21
124.06,41.41
124.56,41.16
125.06,41.04
125.56,41.65
126.06,41.23
126.56,41.30
127.06,41.36
127.56,41.53
128.06,41.27
128.56,41.29
129.06,41.49
129.56,41.37
130.06,41.48
130.56,40.86
131.06,41.56
131.56,41.34
132.06,41.42
132.56,41.45
133.06,41.55
133.56,41.44
134.06,41.78
134.56,41.53
135.06,41.59
135.56,41.54
136.06,41.52
136.56,41.52
137.06,41.43
137.56,41.48
138.06,41.65
138.56,41.57
139.06,41.67
139.56,41.63
140.06,41.47
140.56,41.61
141.06,41.34
141.56,41.60
142.06,41.65
142.56,41.61
143.06,41.65
143.56,41.53
144.06,41.40
144.56,41.72
145.06,41.69
145.56,41.35
146.06,41.82
146.56,41.72
147.06,41.53
147.56,41.61
148.06,41.85
148.56,41.56
149.06,41.60
149.56,41.84
150.06,41.66
150.56,41.68
151.06,42.01
151.56,41.82
152.06,42.08
152.56,41.97
153.06,42.00
153.56,42.06
154.06,41.88
154.56,42.00
155.06,42.37
155.56,41.96
156.06,41.79
156.56,42.09
157.06,41.86
157.56,41.54
158.06,42.12
158.56,41.92
159.06,41.94
159.56,42.17
160.06,42.01
160.56,41.96
161.06,42.12
161.56,41.97
162.06,41.93
162.56,41.96
163.06,42.10
163.56,42.09
164.06,42.14
164.56,42.10
165.06,42.18
165.56,42.17
166.06,42.10
166.56,42.30
167.06,42.14
167.56,42.02
168.06,42.21
168.56,42.17
169.06,42.12
169.56,42.11
170.06,42.12
170.56,42.22
171.06,42.28
171.56,42.37
172.06,42.14
172.56,42.27
173.06,42.23
173.56,42.21
174.06,42.22
174.56,42.23
175.06,42.42
175.56,42.49
176.06,42.26
176.56,42.25
177.06,42.26
177.56,42.29
178.06,42.33
178.56,42.37
179.06,42.21
179.56,42.32
180.06,42.37
180.56,42.35
181.06,42.45
181.56,42.41
182.06,42.38
182.56,42.34
183.06,42.28
183.56,42.69
184.06,42.67
184.56,42.57
185.06,42.45
185.56,42.61
186.06,42.51
186.56,42.61
187.06,42.49
187.56,42.71
188.06,42.70
188.56,42.68
189.06,42.51
189.56,42.64
190.06,42.76
190.56,42.59
191.06,42.67
191.56,42.73
192.06,42.48
192.56,42.87
193.06,42.77
193.56,42.66
194.06,42.81
194.56,42.76
195.06,42.75
195.56,42.94
196.06,42.70
196.56,42.64
197.06,42.83
197.56,42.70
198.06,43.00
198.56,42.72
199.06,42.73
199.56,43.01
200.06,42.73
200.56,42.78
201.06,42.88
201.56,43.02
202.06,42.82
202.56,42.86
203.06,42.84
203.56,42.83
204.06,43.06
204.56,42.90
205.06,42.83
205.56,42.90
206.06,43.10
206.56,43.04
207.06,42.96
207.56,43.09
208.06,43.19
208.56,43.00
209.06,43.00
209.56,42.89
210.06,42.95
210.56,42.96
211.06,43.06
211.56,43.14
212.06,43.16
212.56,42.87
213.06,43.15
213.56,43.11
214.06,43.10
214.56,42.99
215.06,43.18
215.56,43.35
216.06,43.13
216.56,43.23
217.06,43.37
217.56,43.19
218.06,43.18
218.56,43.22
219.06,43.20
219.56,43.19
220.06,43.18
220.56,43.33
221.06,43.23
221.56,43.08
222.06,43.36
222.56,43.26
223.06,43.22
223.56,43.24
224.06,43.46
224.56,43.29
225.06,43.26
225.56,43.32
226.06,43.31
226.56,43.56
227.06,43.56
227.56,43.13
228.06,43.73
228.56,43.41
229.06,43.30
229.56,43.65
230.06,43.39
230.56,43.57
231.06,43.40
231.56,43.42
232.06,43.50
232.56,43.25
233.06,43.59
233.56,43.46
234.06,43.49
234.56,43.48
235.06,43.41
235.56,43.59
236.06,43.57
236.56,43.51
237.06,43.56
237.56,43.68
238.06,43.75
238.56,43.76
239.06,43.41
239.56,43.54
240.06,43.61
240.56,43.59
241.06,43.79
241.56,43.57
242.06,43.61
242.56,43.60
243.06,43.72
243.56,43.84
244.06,43.93
244.56,44.02
245.06,43.28
245.56,43.74
246.06,43.79
246.56,43.89
247.06,43.69
247.56,43.58
248.06,43.74
248.56,43.98
249.06,43.87
249.56,43.81
250.06,43.84
250.56,44.03
251.06,43.93
251.56,43.88
252.06,43.50
252.56,43.89
253.06,43.83
253.56,43.87
254.06,44.08
254.56,43.86
255.06,43.96
255.56,43.88
256.06,44.08
256.56,43.84
257.06,43.66
257.56,43.87
258.06,43.98
258.56,44.03
259.06,44.17
259.56,43.97
260.06,44.03
260.56,43.97
261.06,43.70
261.56,44.15
262.06,44.08
262.56,44.06
263.06,43.99
263.56,44.15
264.06,44.22
264.56,44.14
265.06,44.25
265.56,44.22
266.06,44.05
266.56,44.10
267.06,43.84
267.56,44.20
268.06,44.01
268.56,44.20
269.06,44.09
269.56,44.23
270.06,44.12
270.56,44.29
271.06,44.11
271.56,44.27
272.06,44.29
272.56,44.50
273.06,44.09
273.56,44.29
274.06,44.26
274.56,44.33
275.06,44.35
275.56,44.19
276.06,44.39
276.56,44.47
277.06,44.35
277.56,44.18
278.06,44.65
278.56,44.54
279.06,44.52
279.56,44.15
280.06,44.43
280.56,44.47
281.06,44.53
281.56,44.48
282.06,44.39
282.56,44.44
283.06,44.51
283.56,44.51
284.06,44.63
284.56,44.40
285.06,44.55
285.56,44.52
286.06,44.47
286.56,44.59
287.06,44.41
287.56,44.44
288.06,44.45
288.56,44.66
289.06,44.48
289.56,44.79
290.06,44.45
290.56,44.81
291.06,44.61
291.56,44.83
292.06,44.52
292.56,44.39
293.06,44.77
293.56,44.75
294.06,44.47
294.56,44.60
295.06,44.63
295.56,44.78
296.06,44.65
296.56,44.52
297.06,44.68
297.56,44.63
298.06,44.43
298.56,44.62
299.06,44.71
299.56,44.74
300.06,44.80
300.56,44.82
301.06,45.03
301.56,44.80
302.06,44.90
302.56,44.93
303.06,44.66
303.56,44.46
304.06,44.82
304.56,44.72
305.06,44.79
305.56,44.82
306.06,44.91
306.56,44.97
307.06,44.77
307.56,44.93
308.06,44.90
308.56,44.91
309.06,45.04
309.56,44.60
310.06,45.05
310.56,44.78
311.06,45.13
311.56,45.05
312.06,45.14
312.56,44.89
313.06,44.92
313.56,44.85
314.06,45.00
314.56,45.04
315.06,45.08
315.56,45.03
316.06,44.99
316.56,45.13
317.06,45.23
317.56,45.12
318.06,45.20
318.56,45.11
319.06,45.03
319.56,45.22
320.06,45.02
320.56,45.25
321.06,45.17
321.56,45.29
322.06,45.15
322.56,45.26
323.06,45.26
323.56,45.24
324.06,45.28
324.56,45.34
325.06,45.06
325.56,45.30
326.06,45.28
326.57,45.43
327.06,45.13
327.56,45.08
328.06,45.22
328.57,45.29
329.06,45.35
329.56,45.38
330.06,45.65
330.57,45.31
331.06,45.28
331.56,45.44
332.06,45.32
332.56,45.28
333.06,45.53
333.56,45.37
334.06,45.63
334.56,45.47
335.06,45.62
335.56,45.46
336.06,45.27
336.56,45.29
337.06,45.48
337.56,45.06
338.06,45.48
338.56,45.42
339.06,45.44
339.56,44.81
340.06,45.52
340.56,45.39
341.06,45.54
341.56,45.46
342.06,45.62
342.56,45.28
343.06,45.60
343.56,45.40
344.06,45.60
344.56,45.74
345.06,45.74
345.56,45.56
346.06,45.71
346.56,45.56
347.06,45.33
347.56,45.58
348.06,45.71
348.56,45.37
349.06,45.64
349.56,45.55
350.06,45.65
350.56,45.78
351.06,45.62
351.56,45.71
352.06,45.66
352.56,45.74
353.06,45.60
353.56,45.84
354.06,45.78
354.56,45.44
355.06,45.68
355.56,45.66
356.06,45.68
356.56,45.70
357.06,45.69
357.56,45.74
358.06,45.86
358.56,45.76
359.06,45.70
359.56,45.80
360.06,45.93
360.56,45.80
361.06,45.86
361.56,45.58
362.06,45.98
362.56,46.00
363.06,45.97
363.56,45.90
364.06,45.97
364.56,45.79
365.06,45.59
365.56,45.96
366.06,45.84
366.56,45.81
367.06,45.99
367.56,45.97
368.06,45.86
368.56,45.82
369.06,45.89
369.56,45.92
370.06,45.94
370.56,45.85
371.06,46.08
371.56,45.92
372.06,45.77
372.56,46.02
373.06,45.96
373.56,45.94
374.06,45.97
374.56,45.81
375.06,45.89
375.56,45.99
376.06,45.96
376.56,46.03
377.06,46.00
377.56,46.06
378.06,46.01
378.56,46.00
379.06,45.73
379.56,46.01
380.06,46.23
380.56,45.95
381.06,45.91
381.56,46.05
382.06,45.99
382.56,46.07
383.06,46.10
383.56,45.96
384.06,45.90
384.56,45.98
385.06,45.80
385.56,46.10
386.06,46.02
386.56,46.29
387.06,46.22
387.56,45.96
388.06,46.37
388.56,46.18
389.06,46.15
389.56,46.13
390.06,46.10
390.56,46.27
391.06,45.99
391.56,46.20
392.06,46.46
392.56,46.16
393.06,46.19
393.56,46.29
394.06,46.16
394.56,46.11
395.06,46.29
395.56,46.38
396.06,46.26
396.56,46.33
397.06,46.13
397.56,46.30
398.06,46.13
398.56,46.37
399.06,46.19
399.56,46.34
400.06,46.27
400.56,46.27
401.06,46.23
401.56,46.49
402.06,46.40
402.56,46.13
403.06,46.37
403.56,46.21
404.06,46.26
404.56,46.09
405.06,46.37
405.56,46.41
406.06,46.41
406.56,46.29
407.06,46.40
407.56,46.39
408.06,46.06
408.56,46.36
409.06,46.42
409.56,46.36
410.06,46.47
410.56,46.79
411.06,46.44
411.56,46.70
412.06,46.40
412.56,46.41
413.06,46.54
413.56,46.66
414.06,46.29
414.56,46.37
415.06,46.36
415.56,46.33
416.06,46.49
416.56,46.48
417.06,46.54
417.56,46.54
418.06,46.54
418.56,46.71
419.06,46.51
419.56,46.65
420.06,46.45
420.56,46.44
421.06,46.51
421.56,46.58
422.06,46.54
422.56,46.63
423.06,46.60
423.56,46.48
424.06,46.70
424.56,46.27
425.06,46.49
425.56,46.63
426.06,46.57
426.56,46.84
427.06,46.55
427.56,46.57
428.06,46.62
428.56,46.55
429.06,46.58
429.56,46.43
430.06,46.68
430.56,46.61
431.06,46.74
431.56,46.80
432.06,46.63
432.56,46.69
433.06,46.66
433.56,46.68
434.06,46.71
434.56,46.70
435.06,46.42
435.56,46.82
436.06,46.75
436.56,46.73
437.06,46.82
437.56,46.65
438.06,46.62
438.56,46.81
439.06,46.66
439.56,46.75
440.06,46.74
440.56,46.81
441.06,46.92
441.56,46.69
442.06,46.79
442.56,47.11
443.06,46.74
443.56,46.79
444.06,46.69
444.56,46.67
445.06,46.85
445.56,46.64
446.06,46.82
446.56,46.94
447.06,46.86
447.56,47.07
448.06,46.71
448.56,46.65
449.06,46.88
449.56,46.88
450.06,46.86
450.56,46.86
451.06,46.87
451.56,47.10
452.06,46.85
452.56,46.65
453.06,46.77
453.56,46.85
454.06,47.05
454.56,47.02
455.06,46.88
455.56,46.98
456.06,47.14
456.56,46.90
457.06,46.88
457.56,46.83
458.06,47.06
458.56,46.91
459.06,47.03
459.56,46.75
460.06,46.97
460.56,46.92
461.06,46.92
461.56,47.09
462.06,46.99
462.56,46.98
463.06,47.19
463.56,47.06
464.06,47.15
464.56,47.20
465.06,46.96
465.56,46.97
466.06,47.18
466.56,47.05
467.06,47.00
467.56,46.98
468.06,47.10
468.56,47.18
469.06,47.28
469.56,46.75
470.06,47.21
470.56,47.12
471.06,47.09
471.56,47.05
472.06,47.15
472.56,47.16
473.06,47.09
473.56,47.15
474.06,47.09
474.56,47.25
475.06,47.19
475.56,47.00
476.06,47.05
476.56,47.15
477.06,47.20
477.56,46.96
478.06,47.41
478.56,47.17
479.06,47.10
479.56,47.21
480.06,47.31
480.56,47.10
481.06,47.18
481.56,47.07
482.06,47.07
482.56,47.36
483.06,47.30
483.56,47.33
484.06,47.13
484.56,47.24
485.06,46.96
485.56,47.08
486.06,47.12
486.56,47.22
487.06,47.48
487.56,47.31
488.06,47.06
488.56,47.24
489.06,47.29
489.56,47.44
490.06,47.17
490.56,47.23
491.06,47.14
491.56,47.24
492.06,47.47
492.56,47.27
493.06,47.34
493.56,47.46
494.06,47.52
494.56,47.28
495.06,47.32
495.56,47.30
496.06,47.27
496.56,47.26
497.06,47.31
497.56,47.31
498.06,47.42
498.56,47.23
499.06,47.45
499.56,47.33
500.06,47.32
500.56,47.16
501.06,47.64
501.56,47.40
502.06,47.75
502.56,47.49
503.06,47.27
503.56,47.37
504.06,47.35
504.56,47.43
505.06,47.49
505.56,47.53
506.06,47.42
506.56,47.32
507.06,47.48
507.56,47.39
508.06,47.38
508.56,47.36
509.06,47.62
509.56,47.62
510.06,47.36
510.56,47.57
511.06,47.49
511.56,47.76
512.06,47.49
512.56,47.39
513.06,47.58
513.56,47.14
514.06,47.51
514.56,47.38
515.06,47.46
515.56,47.20
516.06,47.81
516.56,47.33
517.06,47.53
517.56,47.44
518.06,47.58
518.56,47.49
519.06,47.37
519.56,47.57
520.06,47.55
520.56,47.67
521.06,47.49
521.56,47.42
522.06,47.24
522.56,47.53
523.06,47.44
523.56,47.50
524.06,47.61
524.56,47.68
525.06,47.65
525.56,47.68
526.06,47.88
526.56,47.67
527.06,47.82
527.56,47.55
528.06,47.82
528.56,47.48
529.06,47.66
529.56,47.64
530.06,47.59
530.56,47.61
531.06,47.66
531.56,47.56
532.06,47.67
532.56,47.87
533.06,47.52
533.56,47.56
534.06,47.71
534.56,47.71
535.06,47.59
535.56,47.56
536.06,47.64
536.56,47.58
537.06,47.66
537.56,47.86
538.06,47.65
538.56,47.39
539.06,47.67
539.56,47.64
540.06,47.76
540.56,47.61
541.06,47.77
541.56,47.65
542.06,47.93
542.56,47.85
543.06,47.62
543.56,47.71
544.06,47.75
544.56,47.73
545.06,47.83
545.56,48.02
546.06,47.90
546.56,47.90
547.06,47.76
547.56,47.70
548.06,47.80
548.56,47.68
549.06,47.68
549.56,47.76
550.06,47.85
550.56,47.77
551.06,47.71
551.56,47.78
552.06,47.86
552.56,47.86
553.06,47.90
553.56,47.86
554.06,47.93
554.56,47.83
555.06,47.76
555.56,47.80
556.06,48.00
556.56,47.82
557.06,47.83
557.56,47.84
558.06,47.82
558.56,48.05
559.06,47.61
559.56,48.02
560.06,47.88
560.56,47.42
561.06,47.76
561.56,48.03
562.06,47.65
562.56,47.91
563.06,47.82
563.56,47.89
564.06,48.01
564.56,47.91
565.06,47.93
565.56,47.89
566.06,48.09
566.56,48.10
567.06,47.89
567.56,47.87
568.06,47.94
568.56,48.08
569.06,48.25
569.56,48.01
570.06,48.15
570.56,48.10
571.06,47.73
571.56,47.75
572.06,47.89
572.56,48.05
573.06,48.12
573.56,47.81
574.06,47.81
574.56,47.90
575.06,47.91
575.56,47.95
576.06,48.00
576.56,48.15
577.06,48.02
577.56,47.99
578.06,48.22
578.56,48.10
579.06,48.03
579.56,48.09
580.06,48.14
580.56,47.99
581.06,47.83
581.56,48.46
582.06,48.04
582.56,47.88
583.06,48.07
583.56,48.19
584.06,48.09
584.56,47.85
585.06,48.14
585.56,48.09
586.06,48.09
586.56,48.17
587.06,48.18
587.56,47.82
588.06,48.28
588.56,48.22
589.06,48.13
589.56,48.10
590.06,47.98
590.56,48.09
591.06,48.24
591.56,48.01
592.06,47.98
592.56,48.04
593.06,48.01
593.56,48.05
594.06,48.14
594.56,48.21
595.06,48.24
595.56,48.14
596.06,48.26
596.56,48.28
597.06,48.27
597.56,48.55
598.06,48.33
598.56,48.21
599.06,48.16
599.56,48.19
600.06,48.44
600.56,48.16
601.06,48.23
601.56,48.28
602.06,47.94
602.56,48.35
603.06,48.27
603.56,48.54
604.06,48.46
604.56,48.29
605.06,48.22
605.56,48.09
606.06,48.38
606.56,48.25
607.06,48.15
607.56,48.34
608.06,48.32
608.56,48.12
609.06,48.29
609.56,48.20
610.06,48.23
610.56,48.14
611.06,48.23
611.56,48.30
612.06,48.48
612.56,48.00
613.06,48.14
613.56,48.23
614.06,48.36
614.56,48.37
615.06,48.26
615.56,48.31
616.06,48.15
616.56,48.32
617.06,48.31
617.56,48.53
618.06,48.32
618.56,48.19
619.06,48.29
619.56,48.33
620.06,48.19
620.56,48.41
621.06,48.12
621.56,48.47
622.06,48.24
622.56,48.18
623.06,48.30
623.56,48.36
624.06,48.49
624.56,48.48
625.06,48.40
625.56,48.33
626.06,48.37
626.56,48.55
627.06,48.38
627.56,48.48
628.06,48.30
628.56,48.36
629.06,48.40
629.56,48.47
630.06,48.51
630.56,48.37
631.06,48.36
631.56,48.46
632.06,48.32
632.56,48.36
633.06,48.50
633.56,48.24
634.06,48.48
634.56,48.30
635.06,48.77
635.56,48.59
636.06,48.43
636.56,48.37
637.06,48.31
637.56,48.43
638.06,48.36
638.56,48.54
639.06,48.50
639.56,48.38
640.06,48.39
640.56,48.49
641.06,48.28
641.56,48.46
642.06,48.41
642.56,48.52
643.06,48.19
643.56,48.45
644.06,48.55
644.56,48.47
645.06,48.54
645.56,48.46
646.06,48.37
646.56,48.58
647.06,48.56
647.56,48.38
648.06,48.41
648.56,48.41
649.06,48.48
649.56,48.63
650.06,48.38
650.56,48.37
651.06,48.44
651.56,48.57
652.06,48.42
652.56,48.47
653.06,48.58
653.56,48.57
654.06,48.37
654.56,48.54
655.06,48.44
655.56,48.49
656.06,48.60
656.56,48.36
657.06,48.41
657.56,48.24
658.06,48.62
658.56,48.53
659.06,48.57
659.56,48.44
660.06,48.60
660.56,48.64
661.06,48.52
661.56,48.54
662.06,48.44
662.56,48.57
663.07,48.56
663.56,48.74
664.06,48.58
664.56,48.83
665.07,48.52
665.56,48.59
666.06,48.67
666.56,48.59
667.07,48.57
667.56,48.60
668.06,48.61
668.56,48.48
669.06,48.53
669.56,48.49
670.06,48.73
670.56,48.75
671.06,48.56
671.56,48.76
672.06,48.64
672.56,48.56
673.06,48.62
673.56,48.44
674.06,48.52
674.56,49.02
675.06,48.55
675.56,48.64
676.06,48.96
676.56,48.55
677.06,48.70
677.56,48.57
678.06,48.75
678.56,48.68
679.06,48.69
679.56,48.51
680.06,48.71
680.56,48.63
681.06,48.54
681.56,48.62
682.06,48.69
682.56,48.86
683.06,48.84
683.56,48.63
684.06,48.82
684.56,48.74
685.06,48.93
685.56,48.88
686.06,48.75
686.56,48.82
687.06,48.82
687.56,48.70
688.06,48.76
688.56,48.73
689.06,48.61
689.56,48.59
690.06,48.57
690.56,48.71
691.06,48.67
691.56,48.78
692.06,48.78
692.56,48.69
693.06,48.68
693.56,48.84
694.06,48.82
694.56,48.66
695.06,48.75
695.56,48.72
696.06,49.08
696.56,48.87
697.06,48.70
697.56,48.77
698.06,48.67
698.56,48.72
699.06,48.95
699.56,48.80
700.06,49.06
700.56,48.71
701.06,48.77
701.56,48.75
702.06,48.69
702.56,48.82
703.06,48.75
703.56,48.71
704.06,48.57
704.56,48.83
705.06,49.05
705.56,48.90
706.06,48.73
706.56,48.79
707.06,48.74
707.56,48.87
708.06,48.83
708.56,49.15
709.06,48.82
709.56,48.85
710.06,48.86
710.56,48.74
711.06,48.86
711.56,48.72
712.06,48.82
712.56,48.68
713.06,48.83
713.56,48.91
714.06,48.80
714.56,48.94
715.06,48.86
715.56,49.09
716.06,48.98
716.56,48.95
717.06,48.89
717.56,49.02
718.06,48.83
718.56,49.08
719.06,48.68
719.56,48.95
720.06,48.89
720.56,48.92
721.06,48.82
721.56,49.22
722.06,49.07
722.56,49.02
723.06,48.77
723.56,48.98
724.06,49.10
724.56,49.19
725.06,48.98
725.56,48.95
726.06,48.79
726.56,49.03
727.06,48.97
727.56,48.94
728.06,48.97
728.56,48.94
729.06,48.95
729.56,49.07
730.06,49.08
730.56,48.98
731.06,49.00
731.56,49.01
732.06,49.14
732.56,48.94
733.06,49.04
733.56,48.94
734.06,49.03
734.56,49.23
735.06,49.04
735.56,49.19
736.06,49.05
736.56,49.04
737.06,48.84
737.56,49.13
738.06,49.02
738.56,49.06
739.06,48.87
739.56,48.99
740.06,49.08
740.56,48.89
741.06,49.00
741.56,49.24
742.06,49.00
742.56,49.15
743.06,48.98
743.56,49.22
744.06,49.09
744.56,48.95
745.06,49.12
745.56,48.82
746.06,49.26
746.56,49.05
747.06,49.14
747.56,49.26
748.06,48.95
748.56,49.15
749.06,49.05
749.56,49.12
750.06,49.01
750.56,49.07
751.06,49.13
751.56,49.09
752.06,49.15
752.56,49.07
753.06,49.27
753.56,49.02
754.06,49.15
754.56,49.11
755.06,49.20
755.56,48.94
756.06,49.13
756.56,49.16
757.06,49.00
757.56,49.06
758.06,49.21
758.56,49.13
759.06,49.24
759.56,49.02
760.06,49.17
760.56,49.06
761.06,49.11
761.56,49.00
762.06,49.11
762.56,49.13
763.06,49.04
763.56,48.93
764.06,49.15
764.56,49.10
765.06,49.11
765.56,49.08
766.06,49.07
766.56,49.27
767.06,49.00
767.56,49.29
768.06,49.20
768.56,49.01
769.06,49.16
769.56,49.08
770.06,48.95
770.56,49.08
771.06,49.14
771.56,49.03
772.06,49.51
772.56,49.05
773.06,49.32
773.56,49.17
774.06,48.96
774.56,49.07
775.06,49.07
775.56,49.18
776.06,48.92
776.56,49.10
777.06,49.19
777.56,49.05
778.06,49.17
778.56,49.27
779.06,49.26
779.56,49.02
780.06,48.94
780.56,49.32
781.06,49.33
781.56,49.21
782.06,49.21
782.56,49.24
783.06,49.17
783.56,49.45
784.06,49.26
784.56,49.12
785.06,49.11
785.56,49.17
786.06,49.26
786.56,49.43
787.06,49.30
787.56,49.27
788.06,49.04
788.56,49.24
789.06,49.31
789.56,49.26
790.06,49.35
790.56,49.23
791.06,49.39
791.56,49.15
792.06,49.31
792.56,49.19
793.06,49.30
793.56,49.27
794.06,49.44
794.56,49.21
795.06,49.20
795.56,49.36
796.06,49.45
796.56,49.21
797.06,49.35
797.56,49.21
798.06,49.20
798.56,49.29
799.06,49.46
799.56,49.42
800.06,49.28
800.56,49.19
801.06,49.27
801.56,49.30
802.06,49.38
802.56,49.32
803.06,49.33
803.56,49.35
804.06,49.30
804.56,49.45
805.06,49.28
805.56,49.21
806.06,49.38
806.56,49.32
807.06,49.58
807.56,49.22
808.06,49.30
808.56,49.10
809.06,49.29
809.56,49.28
810.06,49.47
810.56,49.26
811.06,49.29
811.56,49.34
812.06,49.38
812.56,49.31
813.06,49.26
813.56,49.50
814.06,49.40
814.56,49.26
815.06,49.61
815.56,49.23
816.06,49.23
816.56,49.31
817.06,49.36
817.56,49.28
818.06,49.32
818.56,49.35
819.06,49.18
819.56,49.41
820.06,49.43
820.56,49.38
821.06,49.38
821.56,49.03
822.06,49.40
822.56,49.37
823.06,49.27
823.56,49.43
824.06,49.43
824.56,49.42
825.06,49.28
825.56,49.50
826.06,49.47
826.56,49.35
827.06,49.37
827.56,49.34
828.06,49.38
828.56,49.23
829.06,49.28
829.56,49.45
830.06,49.35
830.56,49.45
831.06,49.73
831.56,49.20
832.06,49.56
832.56,49.29
833.06,49.40
833.56,49.29
834.06,49.49
834.56,49.43
835.06,49.52
835.56,49.47
836.06,49.50
836.56,49.46
837.06,49.48
837.56,49.24
838.06,49.55
838.56,49.60
839.06,49.53
839.56,49.33
840.06,49.51
840.56,49.37
841.06,49.72
841.56,49.58
842.06,49.36
842.56,49.42
843.06,49.41
843.56,49.29
844.06,49.36
844.56,49.48
845.06,49.30
845.56,49.24
846.06,49.41
846.56,49.28
847.06,49.56
847.56,49.21
848.06,49.47
848.56,49.40
849.06,49.46
849.56,49.46
850.06,49.49
850.56,49.53
851.06,49.54
851.56,49.54
852.06,49.50
852.56,49.56
853.06,49.56
853.56,49.29
854.06,49.37
854.56,49.32
855.06,49.48
855.56,49.45
856.06,49.60
856.56,49.52
857.06,49.51
857.56,49.45
858.06,49.66
858.56,49.54
859.06,49.50
859.56,49.24
860.06,49.46
860.56,49.43
861.06,49.73
861.56,49.66
862.06,49.44
862.56,49.27
863.06,49.52
863.56,49.68
864.06,49.52
864.56,49.54
865.06,49.47
865.56,49.46
866.06,49.48
866.56,49.63
867.06,49.64
867.56,49.59
868.06,49.43
868.56,49.58
869.06,49.76
869.56,49.59
870.06,49.51
870.56,49.54
871.06,49.61
871.56,49.51
872.06,49.41
872.56,49.47
873.06,49.59
