time_s,temp_C
104.56,33.31
105.06,33.38
105.56,33.32
106.06,33.21
106.56,33.35
107.06,33.45
107.56,33.38
108.06,33.42
108.56,33.43
109.06,33.53
109.56,33.60
110.06,33.32
110.56,33.70
111.06,33.55
111.56,33.68
112.06,33.75
112.56,33.59
113.06,33.69
113.56,33.75
114.06,33.73
114.56,33.69
115.06,33.73
115.56,33.94
116.06,33.77
116.56,33.78
117.06,33.82
117.56,33.88
118.06,33.99
118.56,33.89
119.06,33.98
119.56,33.96
120.06,34.05
120.56,34.07
121.06,34.21
121.56,34.17
122.06,34.07
122.56,34.05
123.06,34.20
123.56,34.14
124.06,34.03
124.56,34.24
125.06,34.17
125.56,34.37
126.06,34.18
126.56,34.31
127.06,34.41
127.56,34.39
128.06,34.45
128.56,34.28
129.06,34.42
129.56,34.56
130.06,34.54
130.56,34.53
131.06,34.60
131.56,34.61
132.06,34.55
132.56,34.74
133.06,34.72
133.56,34.77
134.06,34.74
134.56,34.70
135.06,34.71
135.56,34.92
136.06,34.75
136.56,34.84
137.06,34.96
137.56,34.83
138.06,35.16
138.56,34.80
139.06,34.99
139.56,35.01
140.06,35.14
140.56,35.20
141.06,35.05
141.56,35.11
142.06,35.02
142.56,35.23
143.06,35.29
143.56,35.36
144.06,35.36
144.56,35.16
145.06,35.19
145.56,35.34
146.06,35.20
146.56,35.27
147.06,35.38
147.56,35.47
148.06,35.31
148.56,35.52
149.06,35.50
149.56,35.47
150.06,35.50
150.56,35.56
151.06,35.54
151.56,35.63
152.06,35.48
152.56,35.63
153.06,35.72
153.56,35.61
154.06,35.62
154.56,35.74
155.06,35.67
155.56,35.81
156.06,35.71
156.56,35.93
157.06,35.71
157.56,35.90
158.06,35.75
158.56,35.77
159.06,36.01
159.56,35.83
160.06,35.83
160.56,35.58
161.06,35.90
161.56,36.07
162.06,36.04
162.56,35.98
163.06,36.06
163.56,36.03
164.06,36.26
164.56,36.26
165.06,36.05
165.56,36.31
166.06,36.11
166.56,36.28
167.06,36.00
167.56,36.22
168.06,36.29
168.56,36.53
169.06,36.54
169.56,36.31
170.06,36.25
170.56,36.50
171.06,36.47
171.56,36.57
172.06,36.20
172.56,36.36
173.06,36.67
173.56,36.45
174.06,36.65
174.56,36.71
175.06,36.58
175.56,36.75
176.06,36.64
176.56,36.65
177.06,36.73
177.56,36.57
178.06,36.98
178.56,36.83
179.06,36.75
179.56,36.87
180.06,36.77
180.56,36.90
181.06,36.83
181.56,36.82
182.06,37.25
182.56,36.88
183.06,37.10
183.56,36.98
184.06,37.05
184.56,36.96
185.06,37.00
185.56,36.94
186.06,37.12
186.56,37.06
187.06,37.11
187.56,37.07
188.06,37.14
188.56,37.20
189.06,37.25
189.56,37.16
190.06,37.26
190.56,37.42
191.06,37.35
191.56,37.32
192.06,37.31
192.56,37.42
193.06,37.42
193.56,37.46
194.06,37.42
194.56,37.39
195.06,37.67
195.56,37.63
196.06,37.49
196.56,37.73
197.06,37.73
197.56,37.85
198.06,37.60
198.56,37.75
199.06,37.58
199.56,37.74
200.06,37.78
200.56,37.63
201.06,37.86
201.56,37.81
202.06,37.83
202.56,37.93
203.06,37.98
203.56,37.97
204.06,38.00
204.56,38.13
205.06,37.71
205.56,38.30
206.06,37.81
206.56,37.94
207.06,38.07
207.56,38.04
208.06,38.31
208.56,38.20
209.06,38.16
209.56,38.03
210.06,38.23
210.56,38.18
211.06,38.21
211.56,38.28
212.06,38.32
212.56,38.08
213.06,38.17
213.56,38.36
214.06,38.40
214.56,38.28
215.06,38.35
215.56,38.31
216.06,38.51
216.56,38.49
217.06,38.39
217.56,38.37
218.06,38.50
218.56,38.48
219.06,38.53
219.56,38.48
220.06,38.43
220.56,38.69
221.06,38.48
221.56,38.69
222.06,38.74
222.56,38.58
223.06,38.61
223.56,38.74
224.06,38.62
224.56,38.68
225.06,38.78
225.56,38.61
226.06,38.62
226.56,38.83
227.06,38.82
227.56,38.85
228.06,39.01
228.56,38.73
229.06,38.85
229.56,38.94
230.06,38.96
230.56,39.14
231.06,38.93
231.56,39.22
232.06,38.83
232.56,38.96
233.06,39.07
233.56,38.99
234.06,38.98
234.56,38.91
235.06,39.19
235.56,39.14
236.06,38.92
236.56,39.27
237.06,39.22
237.56,39.21
238.06,39.18
238.56,39.27
239.06,39.38
239.56,39.22
240.06,39.15
240.56,39.40
241.06,39.35
241.56,39.41
242.06,39.22
242.56,39.42
243.06,39.42
243.56,39.33
244.06,39.46
244.56,39.65
245.06,39.56
245.56,39.65
246.06,39.72
246.56,39.50
247.06,39.48
247.56,39.68
248.06,39.69
248.56,39.65
249.06,39.67
249.56,39.70
250.06,39.91
250.56,39.72
251.06,39.69
251.56,39.95
252.06,39.77
252.56,39.91
253.06,39.84
253.56,39.79
254.06,39.92
254.56,40.09
255.06,39.82
255.56,39.94
256.06,39.93
256.56,40.06
257.06,40.15
257.56,39.60
258.06,40.02
258.56,39.93
259.06,40.44
259.56,40.14
260.06,40.19
260.56,40.18
261.06,40.18
261.56,40.17
262.06,40.31
262.56,40.42
263.06,40.21
263.56,40.28
264.06,40.30
264.56,40.51
265.06,40.31
265.56,40.20
266.06,40.19
266.56,40.43
267.06,40.23
267.56,40.38
268.06,40.34
268.56,40.23
269.06,40.35
269.56,40.35
270.06,40.59
270.56,40.38
271.06,40.53
271.56,40.44
272.06,40.44
272.56,40.54
273.06,40.45
273.56,40.51
274.06,40.53
274.56,40.53
275.06,40.62
275.56,40.59
276.06,40.62
276.56,40.71
277.06,40.81
277.56,40.97
278.06,40.88
278.56,40.65
279.06,40.70
279.56,40.74
280.06,40.93
280.56,40.81
281.06,40.86
281.56,40.87
282.06,40.80
282.56,40.86
283.06,40.84
283.56,40.93
284.06,40.97
284.56,40.85
285.06,40.95
285.56,41.02
286.06,40.93
286.56,41.16
287.06,41.03
287.56,40.82
288.06,41.34
288.56,40.98
289.06,40.86
289.56,41.19
290.06,41.07
290.56,41.19
291.06,41.25
291.56,41.14
292.06,41.23
292.56,41.26
293.06,41.22
293.56,41.28
294.06,41.47
294.56,41.07
295.06,41.38
295.56,41.24
296.06,41.28
296.56,41.43
297.06,41.37
297.56,41.44
298.06,41.45
298.56,41.32
299.06,41.30
299.56,41.45
300.06,41.46
300.56,41.44
301.06,41.37
301.56,41.77
302.06,41.61
302.56,41.65
303.06,41.52
303.56,41.76
304.06,41.53
304.56,41.66
305.06,41.55
305.56,41.56
306.06,41.64
306.56,41.74
307.06,41.84
307.56,41.65
308.06,41.76
308.56,42.12
309.06,41.52
309.56,41.89
310.06,41.88
310.56,41.89
311.06,41.77
311.56,41.90
312.06,41.83
312.57,41.98
313.06,41.83
313.56,42.01
314.06,42.01
314.57,42.04
315.06,41.85
315.56,42.04
316.06,42.04
316.57,42.10
317.06,42.06
317.56,42.16
318.06,42.21
318.56,42.24
319.06,42.18
319.56,42.13
320.06,42.13
320.56,42.26
321.06,42.22
321.56,42.18
322.06,42.17
322.56,42.35
323.06,42.26
323.56,42.25
324.06,42.62
324.56,42.26
325.06,42.20
325.56,42.61
326.06,42.40
326.56,42.42
327.06,42.37
327.56,42.59
328.06,42.60
328.56,42.47
329.06,42.58
329.56,42.47
330.06,42.60
330.56,42.43
331.06,42.61
331.56,42.48
332.06,42.63
332.56,42.58
333.06,42.55
333.56,42.70
334.06,42.59
334.56,42.37
335.06,42.60
335.56,42.56
336.06,42.72
336.56,42.87
337.06,42.71
337.56,42.77
338.06,42.71
338.56,42.73
339.06,42.87
339.56,42.90
340.06,42.84
340.56,42.77
341.06,42.82
341.56,42.83
342.06,42.75
342.56,42.84
343.06,43.08
343.56,43.04
344.06,42.96
344.56,42.99
345.06,43.05
345.56,42.98
346.06,43.03
346.56,43.06
347.06,42.91
347.56,42.97
348.06,43.02
348.56,43.10
349.06,42.94
349.56,43.18
350.06,43.26
350.56,42.76
351.06,43.12
351.56,43.04
352.06,43.19
352.56,43.24
353.06,43.01
353.56,43.11
354.06,43.22
354.56,43.16
355.06,43.11
355.56,43.23
356.06,42.97
356.56,43.23
357.06,43.18
357.56,43.23
358.06,43.33
358.56,43.36
359.06,43.46
359.56,43.39
360.06,43.31
360.56,43.32
361.06,43.48
361.56,43.39
362.06,43.35
362.56,43.47
363.06,43.36
363.56,43.48
364.06,43.58
364.56,43.51
365.06,43.44
365.56,43.35
366.06,43.49
366.56,43.67
367.06,43.56
367.56,43.41
368.06,43.71
368.56,43.55
369.06,43.51
369.56,43.74
370.06,43.56
370.56,43.85
371.06,43.71
371.56,43.70
372.06,43.54
372.56,43.70
373.06,43.65
373.56,43.67
374.06,43.62
374.56,43.92
375.06,43.86
375.56,43.64
376.06,43.70
376.56,43.87
377.06,43.79
377.56,44.05
378.06,43.96
378.56,43.75
379.06,43.89
379.56,43.90
380.06,43.88
380.56,44.04
381.06,43.73
381.56,43.98
382.06,43.87
382.56,43.99
383.06,43.92
383.56,43.99
384.06,44.15
384.56,43.98
385.06,44.08
385.56,44.01
386.06,44.15
386.56,44.10
387.06,44.12
387.56,44.08
388.06,44.17
388.56,44.22
389.06,44.21
389.56,44.15
390.06,44.12
390.56,44.11
391.06,44.21
391.56,44.11
392.06,44.36
392.56,44.27
393.06,44.27
393.56,44.39
394.06,44.25
394.56,44.44
395.06,44.13
395.56,44.26
396.06,44.36
396.56,44.47
397.06,44.54
397.56,44.32
398.06,44.50
398.56,44.42
399.06,44.39
399.56,44.37
400.06,44.41
400.56,44.40
401.06,44.43
401.56,44.29
402.06,44.53
402.56,44.38
403.06,44.48
403.56,44.32
404.06,44.45
404.56,44.69
405.06,44.46
405.56,44.51
406.06,44.56
406.56,44.57
407.06,44.53
407.56,44.56
408.06,44.61
408.56,44.46
409.06,44.61
409.56,44.63
410.06,44.54
410.56,44.89
411.06,44.65
411.56,44.82
412.06,44.56
412.56,44.82
413.06,44.67
413.56,44.99
414.06,44.89
414.56,44.76
415.06,44.69
415.56,44.81
416.06,44.77
416.56,44.90
417.06,44.75
417.56,44.81
418.06,44.68
418.56,44.80
419.06,44.87
419.56,45.01
420.06,44.93
420.56,44.88
421.06,44.92
421.56,44.93
422.06,44.99
422.56,44.90
423.06,44.80
423.56,44.95
424.06,44.99
424.56,44.87
425.06,45.05
425.56,44.89
426.06,44.85
426.56,44.88
427.06,45.07
427.56,44.95
428.06,45.10
428.56,44.96
429.06,45.22
429.56,45.09
430.06,45.03
430.56,45.10
431.06,44.96
431.56,45.13
432.06,45.05
432.56,45.16
433.06,44.94
433.56,45.05
434.06,45.17
434.56,45.12
435.06,45.27
435.56,45.10
436.06,45.35
436.56,45.33
437.06,45.13
437.56,45.26
438.06,45.27
438.56,45.10
439.06,45.31
439.56,45.47
440.06,45.21
440.56,45.32
441.06,45.33
441.56,45.36
442.06,45.29
442.56,45.34
443.06,45.25
443.56,45.53
444.06,45.47
444.56,45.36
445.06,45.45
445.56,45.36
446.06,45.47
446.56,45.53
447.06,45.50
447.56,45.40
448.06,45.50
448.56,45.47
449.06,45.44
449.56,45.51
450.06,45.57
450.56,45.45
451.06,45.48
451.56,45.44
452.06,45.29
452.56,45.55
453.06,45.56
453.56,45.52
454.06,45.64
454.56,45.67
455.06,45.52
455.56,45.61
456.06,45.71
456.56,45.64
457.06,45.76
457.56,45.63
458.06,45.64
458.56,45.64
459.06,45.59
459.56,45.74
460.06,45.77
460.56,45.60
461.06,45.87
461.56,45.58
462.06,45.71
462.56,45.79
463.06,45.73
463.56,45.80
464.06,45.62
464.56,45.69
465.06,45.86
465.56,45.86
466.06,45.90
466.56,45.70
467.06,46.00
467.56,45.76
468.06,45.82
468.56,45.81
469.06,45.86
469.56,45.96
470.06,45.84
470.56,45.86
471.06,45.85
471.56,45.93
472.06,45.99
472.56,45.87
473.06,46.01
473.56,46.04
474.06,45.88
474.56,45.91
475.06,46.10
475.56,46.07
476.06,46.04
476.56,46.10
477.06,46.11
477.56,46.04
478.06,46.10
478.56,46.09
479.06,46.11
479.56,46.06
480.06,46.05
480.56,46.15
481.06,46.06
481.56,46.16
482.06,46.18
482.56,46.11
483.06,46.07
483.56,46.22
484.06,46.06
484.56,46.10
485.06,46.18
485.56,46.28
486.06,46.10
486.56,46.11
487.06,46.26
487.56,46.18
488.06,46.27
488.56,46.15
489.06,46.32
489.56,46.30
490.06,46.18
490.56,46.17
491.06,46.23
491.56,46.29
492.06,46.19
492.56,46.08
493.06,46.16
493.56,46.30
494.06,46.27
494.56,46.33
495.06,46.22
495.56,46.33
496.06,46.22
496.56,46.21
497.06,46.30
497.56,46.28
498.06,46.45
498.56,46.40
499.06,46.47
499.56,46.42
500.06,46.40
500.56,46.21
501.06,46.45
501.56,46.32
502.06,46.34
502.56,46.39
503.06,46.50
503.56,46.61
504.06,46.44
504.56,46.50
505.06,46.34
505.56,46.43
506.06,46.60
506.56,46.60
507.06,46.37
507.56,46.56
508.06,46.52
508.56,46.57
509.06,46.67
509.56,46.70
510.06,46.62
510.56,46.66
511.06,46.63
511.56,46.70
512.06,46.65
512.56,46.47
513.06,46.77
513.56,46.70
514.06,46.76
514.56,47.03
515.06,46.68
515.56,46.87
516.06,46.67
516.56,46.79
517.06,46.83
517.56,46.80
518.06,46.80
518.56,46.72
519.06,46.65
519.56,46.68
520.06,46.81
520.56,46.83
521.06,46.53
521.56,46.82
522.06,46.81
522.56,46.79
523.06,46.76
523.56,46.96
524.06,46.86
524.56,46.89
525.06,46.90
525.56,46.89
526.06,46.82
526.56,46.71
527.06,46.95
527.56,46.88
528.06,46.90
528.56,46.86
529.06,47.01
529.56,46.99
530.06,46.98
530.56,46.90
531.06,47.06
531.56,47.17
532.06,46.89
532.56,47.08
533.06,47.08
533.56,46.93
534.06,47.25
534.56,47.12
535.06,46.95
535.56,47.07
536.06,47.08
536.56,47.13
537.06,47.09
537.56,47.19
538.06,46.94
538.56,47.14
539.06,47.17
539.56,47.15
540.06,47.05
540.56,47.03
541.06,47.11
541.56,47.13
542.06,46.99
542.56,47.07
543.06,47.17
543.56,47.14
544.06,47.19
544.56,47.14
545.06,47.33
545.56,47.26
546.06,47.26
546.56,47.18
547.06,47.29
547.56,47.42
548.06,47.34
548.56,47.11
549.06,47.30
549.56,47.12
550.06,47.38
550.56,47.53
551.06,47.36
551.56,47.41
552.06,46.91
552.56,47.29
553.06,47.33
553.56,47.35
554.06,47.40
554.56,47.27
555.06,47.36
555.56,47.39
556.06,47.46
556.56,47.36
557.06,47.45
557.56,47.47
558.06,47.71
558.56,47.50
559.06,47.52
559.56,47.46
560.06,47.60
560.56,47.48
561.06,47.64
561.56,47.56
562.06,47.52
562.56,47.55
563.06,47.59
563.56,47.56
564.06,47.63
564.56,47.67
565.06,47.68
565.56,47.57
566.06,47.74
566.56,47.59
567.06,47.54
567.56,47.74
568.06,47.49
568.56,47.65
569.06,47.74
569.56,47.65
570.06,47.65
570.56,47.74
571.06,47.67
571.56,47.57
572.06,47.59
572.56,47.65
573.06,47.65
573.56,47.67
574.06,47.87
574.56,47.74
575.06,47.77
575.56,47.65
576.06,47.86
576.56,47.84
577.06,47.88
577.56,47.78
578.06,47.84
578.56,47.81
579.06,47.76
579.56,47.60
580.06,47.80
580.56,47.83
581.06,47.83
581.56,47.66
582.06,47.67
582.56,47.87
583.06,47.82
583.56,47.74
584.06,47.72
584.56,48.02
585.06,47.84
585.56,47.69
586.06,47.79
586.56,47.90
587.06,47.72
587.56,47.82
588.06,47.77
588.56,47.88
589.06,47.98
589.56,47.90
590.06,47.87
590.56,47.82
591.06,47.87
591.56,47.85
592.06,47.95
592.56,47.85
593.06,48.05
593.56,47.95
594.06,47.99
594.56,47.95
595.06,48.08
595.56,48.09
596.06,47.97
596.56,48.09
597.06,47.93
597.56,47.88
598.06,48.17
598.56,47.98
599.06,48.19
599.56,47.92
600.06,48.09
600.56,48.02
601.06,48.05
601.56,48.07
602.06,48.16
602.56,48.38
603.06,48.26
603.56,48.10
604.06,48.32
604.56,47.96
605.06,48.09
605.56,48.09
606.06,48.07
606.56,48.02
607.06,48.18
607.56,48.08
608.06,48.12
608.56,48.38
609.06,48.23
609.56,48.22
610.06,48.11
610.56,48.17
611.06,48.29
611.56,48.25
612.06,48.25
612.56,48.27
613.06,48.21
613.56,48.27
614.06,48.27
614.56,48.16
615.06,48.22
615.56,48.32
616.06,48.47
616.56,48.07
617.06,48.52
617.56,48.40
618.06,48.36
618.56,48.38
619.06,48.34
619.56,48.27
620.06,48.44
620.56,48.46
621.06,48.41
621.56,48.44
622.06,48.48
622.56,48.45
623.06,48.46
623.56,48.33
624.06,48.41
624.56,48.54
625.06,48.42
625.56,48.53
626.06,48.31
626.56,48.34
627.06,48.35
627.56,48.31
628.06,48.36
628.56,48.53
629.06,48.31
629.56,48.35
630.06,48.51
630.56,48.34
631.06,48.53
631.56,48.57
632.06,48.43
632.56,48.39
633.06,48.52
633.56,48.61
634.06,48.40
634.56,48.32
635.06,48.59
635.56,48.45
636.06,48.42
636.56,48.39
637.07,48.53
637.56,48.47
638.06,48.55
638.56,48.61
639.07,48.52
639.56,48.69
640.06,48.51
640.56,48.52
641.07,48.61
641.56,48.46
642.06,48.70
642.56,48.78
643.07,48.61
643.56,48.51
644.06,48.45
644.56,48.71
645.06,48.55
645.56,48.70
646.06,48.80
646.56,48.61
647.06,48.75
647.56,48.64
648.06,48.60
648.56,48.45
649.06,48.62
649.56,48.79
650.06,48.67
650.56,48.89
651.06,48.64
651.56,48.78
652.06,48.60
652.56,48.79
653.06,48.45
653.56,48.57
654.06,48.68
654.56,48.70
655.06,48.75
655.56,48.76
656.06,48.71
656.56,48.75
657.06,48.57
657.56,48.82
658.06,49.22
658.56,48.92
659.06,48.82
659.56,48.88
660.06,48.94
660.56,48.94
661.06,48.74
661.56,49.04
662.06,48.91
662.56,48.74
663.06,48.73
663.56,48.94
664.06,48.86
664.56,48.79
665.06,48.90
665.56,48.86
666.06,49.03
666.56,48.97
667.06,48.87
667.56,48.73
668.06,48.90
668.56,48.97
669.06,48.86
669.56,49.03
670.06,48.85
670.56,48.88
671.06,48.98
671.56,49.15
672.06,49.09
672.56,48.96
673.06,49.01
673.56,49.00
674.06,49.00
674.56,48.93
675.06,49.04
675.56,49.12
676.06,48.88
676.56,49.14
677.06,48.93
677.56,48.93
678.06,48.96
678.56,49.10
679.06,49.00
679.56,49.06
680.06,49.23
680.56,49.20
681.06,49.02
681.56,49.13
682.06,49.10
682.56,49.07
683.06,49.12
683.56,49.35
684.06,49.23
684.56,49.21
685.06,49.03
685.56,49.20
686.06,49.18
686.56,49.18
687.06,49.28
687.56,49.29
688.06,49.19
688.56,49.06
689.06,49.40
689.56,49.28
690.06,49.27
690.56,49.24
691.06,49.17
691.56,49.40
692.06,49.34
692.56,49.16
693.06,49.34
693.56,49.48
694.06,49.38
694.56,49.29
695.06,49.22
695.56,49.44
696.06,49.33
696.56,49.19
697.06,49.21
697.56,49.34
698.06,49.32
698.56,49.32
699.06,49.25
699.56,49.19
700.06,49.24
700.56,49.15
701.06,49.23
701.56,49.41
702.06,49.23
702.56,49.37
703.06,49.17
703.56,49.26
704.06,49.23
704.56,49.34
705.06,49.08
705.56,49.36
706.06,49.31
706.56,49.28
707.06,49.31
707.56,49.21
708.06,49.31
708.56,49.23
709.06,49.27
709.56,49.29
710.06,49.21
710.56,49.27
711.06,49.14
711.56,49.32
712.06,49.35
712.56,49.37
713.06,49.40
713.56,49.33
714.06,49.44
714.56,49.42
715.06,49.61
715.56,49.44
716.06,49.38
716.56,49.36
717.06,49.33
717.56,49.42
718.06,49.59
718.56,49.48
719.06,49.36
719.56,49.44
720.06,49.50
720.56,49.43
721.06,49.48
721.56,49.41
722.06,49.53
722.56,49.22
723.06,49.32
723.56,49.52
724.06,49.43
724.56,49.49
725.06,49.46
725.56,49.52
726.06,49.40
726.56,49.45
727.06,49.40
727.56,49.41
728.06,49.70
728.56,49.64
729.06,49.53
729.56,49.61
730.06,49.42
730.56,49.65
731.06,49.26
731.56,49.54
732.06,49.42
732.56,49.55
733.06,49.62
733.56,49.47
734.06,49.53
734.56,49.56
735.06,49.57
735.56,49.68
736.06,49.48
736.56,49.70
737.06,49.52
737.56,49.76
738.06,49.58
738.56,49.66
739.06,49.75
739.56,49.76
740.06,49.75
740.56,49.65
741.06,49.53
741.56,49.66
742.06,49.87
742.56,49.78
743.06,49.70
743.56,49.73
744.06,49.74
744.56,49.79
745.06,49.91
745.56,49.78
746.06,49.81
746.56,49.75
747.06,49.83
747.56,49.53
748.06,49.82
748.56,49.80
749.06,49.69
749.56,49.72
750.06,49.88
750.56,49.95
751.06,49.77
751.56,49.76
752.06,49.74
752.56,49.76
753.06,49.77
753.56,49.75
754.06,49.85
754.56,49.87
755.06,49.83
755.56,49.95
756.06,49.85
756.56,49.87
757.06,49.74
757.56,49.96
758.06,49.89
758.56,49.68
759.06,49.89
759.56,49.89
760.06,49.92
760.56,49.82
761.06,49.66
761.56,50.06
762.06,49.77
762.56,50.11
763.06,49.96
763.56,50.08
764.06,50.05
764.56,50.09
765.06,49.96
765.56,50.00
766.06,49.85
766.56,49.96
767.06,50.01
767.56,49.88
768.06,49.96
768.56,50.08
769.06,50.02
769.56,49.83
770.06,49.90
770.56,49.72
771.06,49.92
771.56,50.02
772.06,50.18
772.56,50.07
773.06,50.09
773.56,49.87
774.06,50.07
774.56,49.95
775.06,50.20
775.56,49.87
776.06,49.93
776.56,49.97
777.06,50.07
777.56,50.07
778.06,50.15
778.56,50.09
779.06,50.07
779.56,50.06
780.06,49.99
780.56,50.12
781.06,50.21
781.56,50.22
782.06,50.05
782.56,50.11
783.06,50.17
783.56,50.21
784.06,50.09
784.56,50.03
785.06,50.14
785.56,50.14
786.06,50.11
786.56,49.91
787.06,50.04
787.56,50.05
788.06,50.30
788.56,50.21
789.06,50.19
789.56,50.18
790.06,50.09
790.56,50.24
791.06,50.06
791.56,50.18
792.06,50.17
792.56,50.32
793.06,50.11
793.56,50.28
794.06,50.09
794.56,50.24
795.06,50.24
795.56,50.14
796.06,50.20
796.56,50.39
797.06,50.30
797.56,50.29
798.06,50.21
798.56,50.29
799.06,50.17
799.56,50.25
800.06,50.44
800.56,50.26
801.06,50.19
801.56,50.26
802.06,50.05
802.56,50.23
803.06,50.28
803.56,50.21
804.06,50.34
804.56,50.18
805.06,50.31
805.56,50.28
806.06,50.32
806.56,50.12
807.06,50.21
807.56,50.43
808.06,50.27
808.56,50.28
809.06,50.42
809.56,50.57
810.06,50.41
810.56,50.42
811.06,50.63
811.56,50.50
812.06,50.10
812.56,50.37
813.06,50.25
813.56,50.36
814.06,50.51
814.56,50.45
815.06,50.48
815.56,50.42
816.06,50.39
816.56,50.26
817.06,50.37
817.56,50.16
818.06,50.52
818.56,50.38
819.06,50.48
819.56,50.41
820.06,50.43
820.56,50.51
821.06,50.51
821.56,50.39
822.06,50.53
822.56,50.40
823.06,50.54
823.56,50.42
824.06,50.34
824.56,50.50
825.06,50.40
825.56,50.53
826.06,50.55
826.56,50.56
827.06,50.49
827.56,50.65
828.06,50.49
828.56,50.48
829.06,50.32
829.56,50.35
830.06,50.61
830.56,50.37
831.06,50.34
831.56,50.55
832.06,50.42
832.56,50.30
833.06,50.62
833.56,50.56
834.06,50.66
834.56,50.78
835.06,50.45
835.56,50.64
836.06,50.47
836.56,50.56
837.06,50.48
837.56,50.38
838.06,50.51
838.56,50.53
839.06,50.54
839.56,50.39
840.06,50.72
840.56,50.65
841.06,50.48
841.56,50.54
842.06,50.69
842.56,50.54
843.06,50.46
843.56,50.61
844.06,50.64
844.56,50.78
845.06,50.69
845.56,50.63
846.06,50.60
846.56,50.55
847.06,50.51
847.56,50.65
848.06,50.66
848.56,50.91
849.06,50.56
849.56,50.80
850.06,50.66
850.56,50.64
851.06,50.67
851.56,50.65
852.06,50.62
852.56,50.83
853.06,50.65
853.56,50.85
854.06,50.69
854.56,50.76
855.06,50.70
855.56,50.75
856.06,50.88
856.56,50.60
857.06,50.69
857.56,50.74
858.06,50.77
858.56,50.59
859.06,50.79
859.56,50.68
860.06,50.83
860.56,50.77
861.06,50.74
861.56,50.65
862.06,50.73
862.56,50.72
863.06,51.03
863.56,50.68
864.06,50.76
864.56,50.72
865.06,50.78
865.56,50.79
866.06,50.74
866.56,50.72
867.06,50.84
867.56,50.76
868.06,50.77
868.56,50.80
869.06,50.80
869.56,50.69
870.06,50.89
870.56,50.67
871.06,50.86
871.56,50.92
872.06,50.81
872.56,50.73
873.06,50.90
