time_s,temp_C
276.06,46.31
276.56,46.32
277.06,46.36
277.56,46.65
278.06,46.42
278.56,46.53
279.06,46.34
279.56,46.47
280.06,46.33
280.56,46.59
281.06,46.64
281.56,46.68
282.06,46.71
282.56,46.72
283.06,46.70
283.56,46.55
284.06,46.71
284.56,46.79
285.06,46.77
285.56,46.85
286.06,46.90
286.56,46.56
287.06,46.88
287.56,46.91
288.06,46.98
288.56,46.93
289.06,47.06
289.56,46.85
290.06,46.92
290.56,47.06
291.06,46.94
291.56,46.97
292.06,47.32
292.56,47.31
293.06,46.95
293.56,47.26
294.06,47.01
294.56,47.23
295.06,47.20
295.56,47.24
296.06,47.38
296.56,47.22
297.06,47.26
297.56,47.24
298.06,47.37
298.56,47.17
299.06,47.31
299.56,47.28
300.06,47.25
300.56,47.43
301.06,47.39
301.56,47.45
302.06,47.45
302.56,47.52
303.06,47.41
303.56,47.23
304.06,47.51
304.56,47.43
305.06,47.41
305.56,47.56
306.06,47.57
306.56,47.56
307.06,47.72
307.56,47.49
308.06,47.56
308.56,47.89
309.06,47.75
309.56,47.52
310.06,47.62
310.56,47.64
311.06,47.69
311.56,47.81
312.06,47.88
312.56,47.85
313.06,47.79
313.56,47.69
314.06,47.84
314.56,47.82
315.06,47.97
315.56,47.96
316.06,47.97
316.56,47.88
317.06,47.79
317.56,48.05
318.06,47.90
318.56,48.08
319.06,47.96
319.56,48.22
320.06,47.87
320.56,48.23
321.06,48.09
321.56,48.18
322.06,48.17
322.56,48.38
323.06,48.21
323.56,48.16
324.06,48.18
324.56,48.36
325.06,48.23
325.56,48.37
326.06,48.26
326.56,48.30
327.06,48.45
327.56,48.28
328.06,48.51
328.57,48.45
329.06,48.43
329.56,48.30
330.06,48.38
330.57,48.51
331.06,48.45
331.56,48.68
332.06,48.54
332.57,48.71
333.06,48.61
333.56,48.54
334.06,48.57
334.56,48.49
335.06,48.76
335.56,48.59
336.06,48.73
336.56,48.96
337.06,48.72
337.56,48.78
338.06,48.63
338.56,49.06
339.06,48.63
339.56,48.86
340.06,49.05
340.56,48.90
341.06,48.79
341.56,48.90
342.06,49.02
342.56,49.00
343.06,49.01
343.56,48.93
344.06,48.88
344.56,48.97
345.06,48.73
345.56,49.06
346.06,48.94
346.56,48.99
347.06,49.15
347.56,48.94
348.06,49.23
348.56,49.35
349.06,49.14
349.56,49.12
350.06,49.20
350.56,49.32
351.06,49.21
351.56,49.27
352.06,49.43
352.56,49.35
353.06,49.23
353.56,49.31
354.06,49.34
354.56,49.36
355.06,49.53
355.56,49.42
356.06,49.44
356.56,49.42
357.06,49.52
357.56,49.43
358.06,49.51
358.56,49.52
359.06,49.63
359.56,49.63
360.06,49.81
360.56,49.76
361.06,49.41
361.56,49.47
362.06,49.57
362.56,49.76
363.06,49.62
363.56,49.75
364.06,49.69
364.56,49.38
365.06,49.54
365.56,49.84
366.06,49.71
366.56,49.96
367.06,49.78
367.56,49.74
368.06,49.77
368.56,49.99
369.06,49.83
369.56,49.84
370.06,49.71
370.56,49.85
371.06,49.64
371.56,49.96
372.06,49.92
372.56,49.91
373.06,49.96
373.56,49.70
374.06,49.90
374.56,50.09
375.06,50.10
375.56,49.82
376.06,50.07
376.56,50.08
377.06,50.03
377.56,50.14
378.06,50.35
378.56,50.11
379.06,50.30
379.56,50.21
380.06,50.27
380.56,50.22
381.06,49.97
381.56,50.20
382.06,50.33
382.56,50.43
383.06,50.26
383.56,50.26
384.06,50.59
384.56,50.17
385.06,50.33
385.56,50.37
386.06,50.37
386.56,50.41
387.06,50.35
387.56,50.34
388.06,50.38
388.56,50.39
389.06,50.08
389.56,50.44
390.06,50.38
390.56,50.45
391.06,50.57
391.56,50.50
392.06,50.53
392.56,50.47
393.06,50.74
393.56,50.61
394.06,50.75
394.56,50.60
395.06,50.80
395.56,50.65
396.06,50.70
396.56,50.66
397.06,50.71
397.56,50.80
398.06,50.73
398.56,50.60
399.06,50.89
399.56,50.88
400.06,50.72
400.56,50.88
401.06,50.88
401.56,50.95
402.06,50.84
402.56,50.98
403.06,50.78
403.56,50.91
404.06,50.78
404.56,51.09
405.06,50.78
405.56,51.00
406.06,51.03
406.56,50.92
407.06,51.26
407.56,51.18
408.06,51.20
408.56,50.89
409.06,50.98
409.56,51.00
410.06,50.94
410.56,51.11
411.06,50.94
411.56,51.25
412.06,51.09
412.56,51.22
413.06,51.17
413.56,51.21
414.06,51.43
414.56,51.28
415.06,51.36
415.56,51.26
416.06,51.47
416.56,51.28
417.06,51.32
417.56,51.45
418.06,51.46
418.56,51.42
419.06,51.28
419.56,51.46
420.06,51.39
420.56,51.47
421.06,51.46
421.56,51.49
422.06,51.35
422.56,51.58
423.06,51.51
423.56,51.45
424.06,51.41
424.56,51.66
425.06,51.60
425.56,51.47
426.06,51.62
426.56,51.62
427.06,51.61
427.56,51.90
428.06,51.68
428.56,51.95
429.06,51.73
429.56,51.77
430.06,51.90
430.56,51.74
431.06,51.73
431.56,51.64
432.06,51.82
432.56,51.72
433.06,51.82
433.56,51.76
434.06,51.83
434.56,51.81
435.06,51.80
435.56,51.77
436.06,51.88
436.56,52.15
437.06,52.07
437.56,51.96
438.06,51.97
438.56,51.86
439.06,51.85
439.56,52.04
440.06,51.77
440.56,51.97
441.06,52.02
441.56,52.00
442.06,52.07
442.56,52.07
443.06,52.06
443.56,52.20
444.06,52.13
444.56,52.04
445.06,52.07
445.56,51.96
446.06,52.14
446.56,52.30
447.06,52.31
447.56,52.27
448.06,52.21
448.56,52.09
449.06,52.05
449.56,52.57
450.06,52.30
450.56,52.13
451.06,52.47
451.56,51.95
452.06,52.29
452.56,52.42
453.06,52.37
453.56,52.37
454.06,52.58
454.56,52.43
455.06,52.37
455.56,52.51
456.06,52.37
456.56,52.53
457.06,52.33
457.56,52.57
458.06,52.51
458.56,52.45
459.06,52.48
459.56,52.68
460.06,52.70
460.56,52.73
461.06,52.34
461.56,52.59
462.06,53.02
462.56,52.54
463.06,52.57
463.56,52.49
464.06,52.66
464.56,52.67
465.06,52.66
465.56,52.69
466.06,52.67
466.56,52.67
467.06,52.58
467.56,52.80
468.06,52.54
468.56,52.75
469.06,52.81
469.56,52.59
470.06,52.80
470.56,52.75
471.06,52.88
471.56,52.80
472.06,52.85
472.56,52.60
473.06,53.01
473.56,52.89
474.06,52.79
474.56,52.73
475.06,52.87
475.56,52.96
476.06,52.78
476.56,53.10
477.06,52.85
477.56,52.82
478.06,53.16
478.56,53.03
479.06,52.88
479.56,52.98
480.06,53.20
480.56,53.20
481.06,53.07
481.56,53.06
482.06,53.14
482.56,53.00
483.06,53.24
483.56,53.13
484.06,53.15
484.56,53.19
485.06,53.10
485.56,53.18
486.06,53.34
486.56,53.20
487.06,53.19
487.56,53.23
488.06,53.06
488.56,53.01
489.06,53.44
489.56,53.23
490.06,53.32
490.56,53.40
491.06,53.24
491.56,53.25
492.06,53.26
492.56,53.26
493.06,53.30
493.56,53.38
494.06,53.49
494.56,53.50
495.06,53.45
495.56,53.39
496.06,53.37
496.56,53.33
497.06,53.37
497.56,53.34
498.06,53.49
498.56,53.60
499.06,53.58
499.56,53.43
500.06,53.50
500.56,53.45
501.06,53.47
501.56,53.53
502.06,53.60
502.56,53.65
503.06,53.79
503.56,53.55
504.06,53.60
504.56,53.80
505.06,53.80
505.56,53.59
506.06,53.68
506.56,53.93
507.06,53.80
507.56,53.76
508.06,53.79
508.56,53.79
509.06,53.68
509.56,53.78
510.06,53.67
510.56,53.89
511.06,53.60
511.56,53.90
512.06,54.13
512.56,53.77
513.06,53.74
513.56,53.87
514.06,53.98
514.56,53.90
515.06,53.72
515.56,53.88
516.06,53.98
516.56,53.98
517.06,53.97
517.56,53.90
518.06,54.00
518.56,53.91
519.06,53.91
519.56,54.13
520.06,53.92
520.56,54.14
521.06,54.26
521.56,54.01
522.06,54.18
522.56,54.04
523.06,54.09
523.56,53.99
524.06,53.96
524.56,54.17
525.06,54.03
525.56,54.10
526.06,53.99
526.56,54.37
527.06,54.09
527.56,54.00
528.06,54.31
528.56,54.07
529.06,54.23
529.56,54.14
530.06,54.22
530.56,54.13
531.06,54.27
531.56,54.01
