time_s,temp_C
140.06,44.26
140.56,44.30
141.06,44.40
141.56,44.30
142.06,44.19
142.56,44.37
143.06,44.29
143.56,44.42
144.06,44.18
144.56,44.40
145.06,44.23
145.56,44.58
146.06,44.43
146.56,44.18
147.06,44.46
147.56,44.24
148.06,44.48
148.56,44.29
149.06,44.33
149.56,44.57
150.06,44.62
150.56,44.72
151.06,44.44
151.56,44.43
152.06,44.53
152.56,44.55
153.06,44.46
153.56,44.41
154.06,44.71
154.56,44.52
155.06,44.50
155.56,44.61
156.06,44.68
156.56,44.46
157.06,44.42
157.56,44.43
158.06,44.55
158.56,44.58
159.06,44.52
159.56,44.54
160.06,44.48
160.56,44.70
161.06,44.56
161.56,44.50
162.06,44.54
162.56,44.38
163.06,44.44
163.56,44.43
164.06,44.48
164.56,44.53
165.06,44.31
165.56,44.60
166.06,44.60
166.56,44.57
167.06,44.59
167.56,44.51
168.06,44.56
168.56,44.54
169.06,44.73
169.56,44.61
170.06,44.52
170.56,44.68
171.06,44.63
171.56,44.42
172.06,44.63
172.56,44.63
173.06,44.66
173.56,44.72
174.06,44.70
174.56,44.71
175.06,44.66
175.56,44.60
176.06,44.70
176.56,44.71
177.06,44.63
177.56,44.74
178.06,44.76
178.56,44.73
179.06,44.82
179.56,44.67
180.06,44.59
180.56,44.68
181.06,44.73
181.56,44.80
182.06,44.76
182.56,44.72
183.06,44.53
183.56,44.91
184.06,44.75
184.56,44.78
185.06,44.71
185.56,44.63
186.06,44.73
186.56,44.71
187.06,44.73
187.56,44.93
188.06,44.73
188.56,44.79
189.06,44.82
189.56,44.87
190.06,44.74
190.56,44.82
191.06,44.79
191.56,44.82
192.06,44.82
192.56,44.71
193.06,44.80
193.56,44.85
194.06,45.01
194.56,44.88
195.06,44.72
195.56,44.86
196.06,44.79
196.56,44.93
197.06,44.86
197.56,44.85
198.06,44.89
198.56,44.88
199.06,44.87
199.56,44.79
200.06,44.72
200.56,44.75
201.06,44.94
201.56,45.06
202.06,44.77
202.56,44.96
203.06,44.91
203.56,45.07
204.06,45.06
204.56,44.98
205.06,44.98
205.56,44.81
206.06,44.91
206.56,44.90
207.06,44.95
207.56,44.96
208.06,44.90
208.56,45.05
209.06,44.83
209.56,45.04
210.06,45.16
210.56,45.09
211.06,44.96
211.56,45.04
212.06,45.03
212.56,45.33
213.06,45.12
213.56,45.09
214.06,45.07
214.56,45.13
215.06,45.08
215.56,45.39
216.06,44.95
216.56,45.05
217.06,45.15
217.56,45.24
218.06,44.95
218.56,45.11
219.06,45.12
219.56,45.10
220.06,45.20
220.56,45.15
221.06,45.16
221.56,45.15
222.06,45.15
222.56,45.08
223.06,45.16
223.56,44.88
224.06,45.15
224.56,45.13
225.06,45.26
225.56,45.20
226.06,45.15
226.56,45.26
227.06,45.49
227.56,45.21
228.06,45.34
228.56,45.19
229.06,45.21
229.56,45.24
230.06,45.22
230.56,45.30
231.06,45.21
231.56,45.05
232.06,45.19
232.56,45.42
233.06,45.09
233.56,45.26
234.06,45.34
234.56,45.63
235.06,45.19
235.56,45.29
236.06,45.36
236.56,45.07
237.06,45.00
237.56,45.32
238.06,45.32
238.56,45.34
239.06,45.18
239.56,45.35
240.06,45.25
240.56,45.25
241.06,45.44
241.56,45.29
242.06,45.26
242.56,45.48
243.06,45.10
243.56,45.49
244.06,45.36
244.56,45.24
245.06,45.29
245.56,45.37
246.06,45.40
246.56,45.41
247.06,45.43
247.56,45.34
248.06,45.01
248.56,45.49
249.06,45.52
249.56,45.26
250.06,45.42
250.56,45.42
251.06,45.38
251.56,45.51
252.06,44.98
252.56,45.43
253.06,45.52
253.56,45.34
254.06,45.45
254.56,45.42
255.06,45.42
255.56,45.37
256.06,45.44
256.56,45.40
257.06,45.68
257.56,45.41
258.06,45.36
258.56,45.38
259.06,45.72
259.56,45.46
260.06,45.66
260.56,45.61
261.06,45.37
261.56,45.72
262.06,45.59
262.56,45.42
263.06,45.41
263.56,45.47
264.06,45.80
264.56,45.53
265.06,45.48
265.56,45.65
266.06,45.55
266.56,45.75
267.06,45.65
267.56,45.50
268.06,45.61
268.56,45.59
269.06,45.69
269.56,45.72
270.06,45.53
270.56,45.77
271.06,45.77
271.56,45.64
272.06,45.63
272.56,45.69
273.06,45.67
273.56,45.57
274.06,45.71
274.56,45.78
275.06,45.71
275.56,45.73
276.06,45.81
276.56,46.07
277.06,45.68
277.56,45.71
278.06,45.67
278.56,45.73
279.06,45.88
279.56,45.71
280.06,45.53
280.56,45.62
281.06,45.84
281.56,45.83
282.06,45.77
282.56,46.06
283.06,45.61
283.56,45.60
284.06,45.83
284.56,45.83
285.06,45.69
285.56,45.74
286.06,45.80
286.56,45.87
287.06,45.97
287.56,45.75
288.06,45.62
288.56,45.82
289.06,45.88
289.56,45.86
290.06,45.73
290.56,45.70
291.06,46.05
291.56,45.91
292.06,45.93
292.56,45.95
293.06,45.96
293.56,45.74
294.06,45.74
294.56,45.88
295.06,45.76
295.56,45.70
296.06,45.90
296.56,45.68
297.06,45.92
297.56,45.87
298.06,45.90
298.56,46.20
299.06,45.87
299.56,45.84
300.06,45.87
300.56,45.93
301.06,45.77
301.56,46.02
302.06,45.77
302.56,45.92
303.06,45.97
303.56,45.72
304.06,45.96
304.56,45.97
305.06,45.93
305.56,45.90
306.06,45.89
306.56,46.18
307.06,46.20
307.56,46.01
308.06,45.87
308.56,45.78
309.06,46.13
309.56,45.95
310.06,45.98
310.56,45.95
311.06,46.02
311.56,46.00
312.06,46.10
312.56,45.94
313.06,46.02
313.56,46.05
314.06,46.01
314.56,46.06
315.06,45.85
315.56,46.02
316.06,45.98
316.56,46.10
317.06,45.86
317.56,46.32
318.06,46.02
318.56,46.25
319.06,46.06
319.56,45.84
320.06,45.95
320.56,46.00
321.06,45.89
321.56,45.87
322.06,46.04
322.56,46.05
323.06,46.00
323.56,45.80
324.06,46.13
324.56,46.25
325.06,46.11
325.56,46.09
326.06,46.20
326.56,46.09
327.06,45.87
327.56,45.93
328.06,46.03
328.56,46.32
329.06,46.10
329.56,46.05
330.06,46.00
330.56,46.01
331.06,46.06
331.56,46.12
332.06,45.91
332.57,46.16
333.06,46.09
333.56,46.17
334.06,46.25
334.57,46.07
335.06,46.21
335.56,46.00
336.06,45.98
336.57,46.16
337.06,46.14
337.56,46.11
338.06,46.18
338.57,46.21
339.06,46.15
339.56,46.16
340.06,46.13
340.56,46.16
341.06,46.26
341.56,46.05
342.06,46.19
342.56,46.09
343.06,46.22
343.56,46.07
344.06,46.08
344.56,46.29
345.06,46.02
345.56,46.16
346.06,46.18
346.56,46.24
347.06,46.25
347.56,46.28
348.06,46.25
348.56,46.19
349.06,46.27
349.56,46.30
350.06,46.28
350.56,45.95
351.06,46.22
351.56,46.32
352.06,46.32
352.56,46.15
353.06,46.24
353.56,46.36
354.06,46.18
354.56,46.26
355.06,46.28
355.56,46.27
356.06,46.01
356.56,46.32
357.06,46.36
357.56,46.22
358.06,46.05
358.56,46.20
359.06,46.15
359.56,46.32
360.06,46.17
360.56,46.35
361.06,46.30
361.56,46.33
362.06,46.38
362.56,46.13
363.06,46.28
363.56,46.33
364.06,45.91
364.56,46.19
365.06,46.57
365.56,46.32
366.06,46.39
366.56,46.60
367.06,46.83
367.56,46.43
368.06,46.29
368.56,46.36
369.06,46.45
369.56,46.10
370.06,46.40
370.56,46.22
371.06,46.37
371.56,46.40
372.06,46.77
372.56,46.34
373.06,46.22
373.56,46.56
374.06,46.26
374.56,46.31
375.06,46.26
375.56,46.38
376.06,46.36
376.56,46.38
377.06,46.49
377.56,46.42
378.06,46.33
378.56,46.31
379.06,46.29
379.56,46.53
380.06,46.36
380.56,46.61
381.06,46.35
381.56,46.31
382.06,46.39
382.56,46.20
383.06,46.33
383.56,46.45
384.06,46.43
384.56,46.28
385.06,46.40
385.56,46.62
386.06,46.57
386.56,46.39
387.06,46.54
387.56,46.41
388.06,46.47
388.56,46.53
389.06,46.58
389.56,46.36
390.06,46.40
390.56,46.53
391.06,46.46
391.56,46.42
392.06,46.64
392.56,46.43
393.06,46.33
393.56,46.39
394.06,46.49
394.56,46.47
395.06,46.51
395.56,46.39
396.06,46.50
396.56,46.57
397.06,46.64
397.56,46.64
398.06,46.45
398.56,46.26
399.06,46.71
399.56,46.36
400.06,46.43
400.56,46.28
401.06,46.72
401.56,46.49
402.06,46.51
402.56,46.42
403.06,46.45
403.56,46.60
404.06,46.54
404.56,46.51
405.06,46.48
405.56,46.48
406.06,46.48
406.56,46.36
407.06,46.66
407.56,46.76
408.06,46.44
408.56,46.60
409.06,46.59
409.56,46.53
410.06,46.57
410.56,46.53
411.06,46.57
411.56,46.90
412.06,46.52
412.56,46.49
413.06,46.45
413.56,46.49
414.06,46.64
414.56,46.56
415.06,46.52
415.56,46.57
416.06,46.64
416.56,46.54
417.06,46.46
417.56,46.40
418.06,47.17
418.56,46.50
419.06,46.52
419.56,46.46
420.06,46.58
420.56,46.51
421.06,46.83
421.56,46.59
422.06,46.71
422.56,46.54
423.06,46.58
423.56,46.70
424.06,46.64
424.56,46.58
425.06,46.65
425.56,46.61
426.06,46.61
426.56,46.58
427.06,46.79
427.56,46.61
428.06,46.64
428.56,46.55
429.06,46.57
429.56,46.63
430.06,46.69
430.56,46.65
431.06,47.11
431.56,46.64
432.06,46.44
432.56,46.40
433.06,46.52
433.56,46.74
434.06,46.57
434.56,46.59
435.06,46.67
435.56,46.60
436.06,46.65
436.56,46.60
437.06,46.83
437.56,46.67
438.06,46.84
438.56,46.64
439.06,46.82
439.56,46.52
440.06,46.72
440.56,46.86
441.06,46.73
441.56,46.80
442.06,46.65
442.56,46.47
443.06,46.80
443.56,46.81
444.06,46.77
444.56,46.74
445.06,46.91
445.56,46.67
446.06,46.70
446.56,46.76
447.06,46.55
447.56,46.71
448.06,46.77
448.56,46.44
449.06,46.74
449.56,46.83
450.06,46.76
450.56,46.75
451.06,46.60
451.56,46.81
452.06,46.64
452.56,46.83
453.06,46.86
453.56,47.11
454.06,46.39
454.56,46.83
455.06,46.79
455.56,46.72
456.06,46.83
456.56,46.62
457.06,46.89
457.56,46.83
458.06,46.75
458.56,46.86
459.06,46.73
459.56,46.71
460.06,46.81
460.56,46.96
461.06,46.65
461.56,46.88
462.06,46.82
462.56,46.73
463.06,46.87
463.56,46.67
464.06,46.85
464.56,46.75
465.06,46.84
465.56,46.80
466.06,46.95
466.56,46.73
467.06,46.68
467.56,46.72
468.06,46.79
468.56,46.85
469.06,46.93
469.56,46.81
470.06,46.78
470.56,46.57
471.06,46.89
471.56,46.96
472.06,46.79
472.56,46.77
473.06,46.83
473.56,46.68
474.06,46.71
474.56,46.83
475.06,46.86
475.56,47.03
476.06,46.76
476.56,46.80
477.06,46.80
477.56,46.98
478.06,46.76
478.56,46.83
479.06,46.88
479.56,46.87
480.06,46.84
480.56,46.84
481.06,46.92
481.56,46.83
482.06,46.82
482.56,46.71
483.06,46.80
483.56,46.91
484.06,46.85
484.56,46.85
485.06,46.83
485.56,46.95
486.06,46.91
486.56,46.78
487.06,46.80
487.56,46.77
488.06,46.80
488.56,46.87
489.06,46.84
489.56,46.72
490.06,46.80
490.56,46.95
491.06,46.77
491.56,46.56
492.06,46.97
492.56,46.94
493.06,46.94
493.56,46.96
494.06,46.86
494.56,46.97
495.06,46.65
495.56,46.86
496.06,46.94
496.56,47.12
497.06,46.74
497.56,46.92
498.06,47.05
498.56,46.88
499.06,46.91
499.56,46.84
500.06,46.80
500.56,47.00
501.06,46.90
501.56,46.86
502.06,47.01
502.56,46.77
503.06,47.01
503.56,46.53
504.06,47.09
504.56,46.64
505.06,46.89
505.56,47.02
506.06,47.04
506.56,46.73
507.06,46.86
507.56,46.94
508.06,46.89
508.56,47.02
509.06,46.87
509.56,47.34
510.06,47.09
510.56,46.90
511.06,47.23
511.56,46.95
512.06,46.98
512.56,47.21
513.06,46.95
513.56,46.81
514.06,46.89
514.56,47.05
515.06,47.02
515.56,47.06
516.06,47.04
516.56,46.81
517.06,47.01
517.56,46.88
518.06,46.93
518.56,46.99
519.06,47.02
519.56,46.98
520.06,47.33
520.56,46.98
521.06,46.86
521.56,46.97
522.06,46.87
522.56,46.94
523.06,47.03
523.56,47.06
524.06,47.11
524.56,47.00
525.06,47.08
525.56,47.05
526.06,47.12
526.56,47.01
527.06,47.00
527.56,47.07
528.06,47.03
528.56,46.94
529.06,46.98
529.56,46.94
530.06,47.39
530.56,47.07
531.06,47.05
531.56,46.99
532.06,47.40
532.56,47.04
533.06,46.78
533.56,47.06
534.06,47.13
534.56,47.00
535.06,47.10
535.56,47.01
536.06,47.19
536.56,47.10
537.06,47.22
537.56,47.00
538.06,47.18
538.56,47.13
539.06,46.94
539.56,47.39
540.06,47.00
540.56,47.00
541.06,47.00
541.56,47.11
542.06,47.11
542.56,47.00
543.06,47.02
543.56,46.82
544.06,47.05
544.56,47.16
545.06,47.20
545.56,47.12
546.06,47.26
546.56,47.12
547.06,47.01
547.56,47.00
548.06,47.17
548.56,47.43
549.06,47.16
549.56,47.16
550.06,47.16
550.56,47.07
551.06,47.17
551.56,47.18
552.06,47.30
552.56,47.10
553.06,47.19
553.56,47.26
554.06,47.18
554.56,47.07
555.06,47.34
555.56,47.24
556.06,47.11
556.56,47.13
557.06,47.47
557.56,47.15
558.06,47.38
558.56,47.15
559.06,47.04
559.56,46.84
560.06,47.09
560.56,47.16
561.06,47.20
561.56,47.24
562.06,47.37
562.56,47.19
563.06,47.28
563.56,47.17
564.06,47.02
564.56,47.34
565.06,47.36
565.56,47.24
566.06,47.13
566.56,47.18
567.06,47.20
567.56,47.16
568.06,47.28
568.56,47.03
569.06,47.16
569.56,47.16
570.06,47.15
570.56,47.17
571.06,47.14
571.56,47.26
572.06,47.23
572.56,47.15
573.06,47.21
573.56,47.03
574.06,47.27
574.56,47.06
575.06,47.09
575.56,47.25
576.06,47.11
576.56,46.98
577.06,47.11
577.56,47.42
578.06,47.29
578.56,47.24
579.06,47.19
579.56,47.01
580.06,47.20
580.56,47.09
581.06,47.32
581.56,47.22
582.06,47.17
582.56,47.25
583.06,47.41
583.56,47.21
584.06,47.16
584.56,46.96
585.06,47.30
585.56,47.10
586.06,47.13
586.56,47.21
587.06,47.31
587.56,47.26
588.06,47.35
588.56,47.15
589.06,47.55
589.56,47.12
590.06,47.35
590.56,47.14
591.06,47.09
591.56,47.32
592.06,47.21
592.56,46.97
593.06,47.28
593.56,47.29
594.06,47.22
594.56,47.17
595.06,47.23
595.56,47.30
596.06,47.13
596.56,47.21
597.06,47.25
597.56,47.35
598.06,47.37
598.56,47.31
599.06,47.32
599.56,47.14
600.06,47.23
600.56,47.36
601.06,47.15
601.56,47.08
602.06,47.23
602.56,47.25
603.06,47.32
603.56,47.26
604.06,47.23
604.56,47.16
605.06,47.11
605.56,47.24
606.06,47.29
606.56,47.14
607.06,47.25
607.56,47.11
608.06,47.33
608.56,47.23
609.06,47.40
609.56,47.18
610.06,47.24
610.56,47.33
611.06,47.32
611.56,47.40
612.06,47.04
612.56,47.22
613.06,47.15
613.56,47.50
614.06,47.27
614.56,47.12
615.06,47.38
615.56,47.48
616.06,47.20
616.56,47.39
617.06,47.15
617.56,47.34
618.06,47.37
618.56,47.32
619.06,47.07
619.56,47.22
620.06,47.47
620.56,47.37
621.06,47.45
621.56,47.20
622.06,47.10
622.56,47.29
623.06,47.30
623.56,47.37
624.06,47.33
624.56,47.13
625.06,47.42
625.56,47.07
626.06,47.18
626.56,47.48
627.06,47.47
627.56,47.12
628.06,47.28
628.56,47.51
629.06,47.39
629.56,47.50
630.06,47.18
630.56,47.35
631.06,47.18
631.56,47.34
632.06,47.15
632.56,47.34
633.06,47.37
633.56,47.24
634.06,47.41
634.56,47.30
635.06,47.32
635.56,47.18
636.06,47.40
636.56,47.31
637.06,47.42
637.56,47.21
638.06,47.17
638.56,47.51
639.06,47.32
639.56,47.41
640.06,47.18
640.56,47.27
641.06,47.50
641.56,47.36
642.06,47.41
642.56,47.25
643.06,47.39
643.56,47.34
644.06,47.93
644.56,47.27
645.06,47.84
645.56,47.40
646.06,47.46
646.56,47.49
647.06,47.40
647.56,47.31
648.06,47.26
648.56,47.09
649.06,47.47
649.56,47.28
650.06,47.26
650.56,47.28
651.06,47.40
651.56,47.54
652.06,47.43
652.56,47.34
653.06,47.41
653.56,47.30
654.06,47.39
654.56,47.16
655.06,47.32
655.56,47.17
656.06,47.27
656.56,47.34
657.06,47.33
657.56,47.49
658.06,47.51
658.56,47.50
659.07,47.36
659.56,47.32
660.06,47.63
660.56,47.53
661.07,47.49
661.56,47.17
662.06,47.42
662.56,47.43
663.07,47.63
663.56,47.40
664.06,47.42
664.56,47.23
665.07,47.32
665.56,47.51
666.06,47.35
666.56,47.12
667.06,47.25
667.56,47.23
668.06,47.35
668.56,47.29
669.06,47.40
669.56,47.37
670.06,47.29
670.56,47.55
671.06,47.28
671.56,47.38
672.06,47.55
672.56,47.40
673.06,47.33
673.56,47.41
674.06,47.52
674.56,47.46
675.06,47.42
675.56,47.19
676.06,47.39
676.56,47.45
677.06,47.48
677.56,47.64
678.06,47.41
678.56,47.49
679.06,47.60
679.56,47.34
680.06,47.49
680.56,47.40
681.06,47.46
681.56,47.68
682.06,47.58
682.56,47.43
683.06,47.53
683.56,47.46
684.06,47.38
684.56,47.47
685.06,47.58
685.56,47.39
686.06,47.34
686.56,47.46
687.06,47.51
687.56,47.24
688.06,47.69
688.56,47.45
689.06,47.56
689.56,47.52
690.06,47.43
690.56,47.28
691.06,47.55
691.56,47.44
692.06,47.48
692.56,47.47
693.06,47.47
693.56,47.34
694.06,47.47
694.56,47.52
695.06,47.47
695.56,47.64
696.06,47.49
696.56,47.52
697.06,47.36
697.56,47.47
698.06,47.76
698.56,47.67
699.06,47.59
699.56,47.49
700.06,47.47
700.56,47.44
701.06,47.54
701.56,47.37
702.06,47.39
702.56,47.59
703.06,47.62
703.56,47.48
704.06,47.45
704.56,47.57
705.06,47.59
705.56,47.52
706.06,47.43
706.56,47.61
707.06,47.53
707.56,47.55
708.06,47.70
708.56,47.47
709.06,47.55
709.56,47.65
710.06,47.58
710.56,47.54
711.06,47.54
711.56,47.58
712.06,47.42
712.56,47.45
713.06,47.71
713.56,47.71
714.06,47.60
714.56,47.55
715.06,47.54
715.56,47.64
716.06,47.59
716.56,47.49
717.06,47.47
717.56,47.63
718.06,47.55
718.56,47.41
719.06,47.63
719.56,47.47
720.06,47.55
720.56,47.52
721.06,47.56
721.56,47.65
722.06,47.57
722.56,47.78
723.06,47.52
723.56,47.67
724.06,47.64
724.56,47.84
725.06,47.90
725.56,47.91
726.06,47.80
726.56,47.59
727.06,47.50
727.56,47.79
728.06,47.74
728.56,47.60
729.06,47.65
729.56,47.70
730.06,47.75
730.56,47.66
731.06,47.64
731.56,47.81
732.06,47.85
732.56,47.72
733.06,47.71
733.56,47.79
734.06,47.68
734.56,47.81
735.06,47.84
735.56,47.75
736.06,47.61
736.56,47.52
737.06,47.79
737.56,47.88
738.06,47.87
738.56,47.78
739.06,47.81
739.56,47.79
740.06,47.81
740.56,47.85
741.06,47.74
741.56,47.88
742.06,47.69
742.56,47.79
743.06,47.92
743.56,47.88
744.06,47.80
744.56,47.92
745.06,47.82
745.56,47.81
746.06,47.70
746.56,47.88
747.06,48.12
747.56,47.56
748.06,47.75
748.56,47.92
749.06,47.68
749.56,47.81
750.06,47.69
750.56,47.88
751.06,47.94
751.56,47.89
752.06,47.96
752.56,47.85
753.06,47.73
753.56,47.88
754.06,47.78
754.56,48.08
755.06,47.63
755.56,47.69
756.06,47.81
756.56,47.70
757.06,47.79
757.56,47.98
758.06,47.76
758.56,47.98
759.06,47.78
759.56,47.83
760.06,47.94
760.56,47.65
761.06,47.80
761.56,47.86
762.06,47.55
762.56,47.87
763.06,47.84
763.56,48.05
764.06,47.80
764.56,47.88
765.06,47.84
765.56,47.80
766.06,47.69
766.56,47.84
767.06,47.71
767.56,47.79
768.06,47.73
768.56,47.88
769.06,47.82
769.56,47.63
770.06,47.76
770.56,47.87
771.06,47.79
771.56,47.84
772.06,47.91
772.56,47.65
773.06,47.92
773.56,47.84
774.06,47.79
774.56,47.80
775.06,47.74
775.56,47.96
776.06,47.87
776.56,47.65
777.06,47.69
777.56,47.80
778.06,47.80
778.56,47.85
779.06,47.85
779.56,47.84
780.06,47.87
780.56,47.88
781.06,47.90
781.56,47.98
782.06,47.79
782.56,47.80
783.06,47.76
783.56,47.88
784.06,47.70
784.56,47.56
785.06,48.10
785.56,47.67
786.06,48.02
786.56,47.92
787.06,47.83
787.56,47.79
788.06,47.84
788.56,47.70
789.06,47.82
789.56,47.74
790.06,47.76
790.56,47.83
791.06,47.87
791.56,47.85
792.06,47.78
792.56,47.48
793.06,47.83
793.56,47.87
794.06,47.75
794.56,47.85
795.06,47.86
795.56,47.87
796.06,47.73
796.56,47.90
797.06,47.72
797.56,47.78
798.06,47.89
798.56,48.02
799.06,47.92
799.56,47.96
800.06,47.91
800.56,47.71
801.06,47.72
801.56,47.73
802.06,47.84
802.56,47.83
803.06,47.77
803.56,47.85
804.06,47.88
804.56,47.86
805.06,47.99
805.56,47.93
806.06,47.71
806.56,47.83
807.06,47.86
807.56,47.71
808.06,47.85
808.56,47.81
809.06,47.97
809.56,47.94
810.06,47.84
810.56,47.89
811.06,47.90
811.56,47.85
812.06,47.94
812.56,48.07
813.06,47.89
813.56,47.86
814.06,47.79
814.56,47.90
815.06,47.94
815.56,47.78
816.06,47.78
816.56,47.83
817.06,47.82
817.56,47.98
818.06,47.79
818.56,47.97
819.06,47.80
819.56,47.84
820.06,48.04
820.56,47.96
821.06,47.96
821.56,47.81
822.06,47.98
822.56,47.80
823.06,47.82
823.56,47.85
824.06,47.93
824.56,47.84
825.06,47.98
825.56,47.72
826.06,47.66
826.56,47.83
827.06,47.79
827.56,47.94
828.06,48.02
828.56,47.82
829.06,47.79
829.56,48.10
830.06,47.90
830.56,47.73
831.06,47.99
831.56,47.87
832.06,47.93
832.56,47.78
833.06,47.84
833.56,47.82
834.06,48.14
834.56,47.85
835.06,48.07
835.56,47.97
836.06,47.97
836.56,47.93
837.06,47.95
837.56,48.03
838.06,47.90
838.56,47.96
839.06,48.11
839.56,47.85
840.06,47.76
840.56,47.77
841.06,47.88
841.56,47.98
842.06,47.85
842.56,47.82
843.06,47.78
843.56,47.81
844.06,47.75
844.56,47.99
845.06,47.87
845.56,47.77
846.06,47.67
846.56,47.67
847.06,47.87
847.56,48.02
848.06,47.87
848.56,47.78
849.06,47.85
849.56,47.95
850.06,47.73
850.56,47.65
851.06,47.80
851.56,47.93
852.06,47.83
852.56,47.84
853.06,47.93
853.56,47.67
854.06,47.88
854.56,47.77
855.06,47.98
855.56,47.94
856.06,47.90
856.56,47.79
857.06,47.92
857.56,48.00
858.06,47.62
858.56,47.80
859.06,47.81
859.56,47.98
860.06,47.97
860.56,48.02
861.06,47.84
861.56,47.89
862.06,47.97
862.56,47.72
863.06,47.80
863.56,47.82
864.06,48.12
864.56,47.79
865.06,47.89
865.56,48.06
866.06,47.85
866.56,47.98
867.06,47.79
867.56,47.95
868.06,47.75
868.56,47.89
869.06,47.97
869.56,47.62
870.06,47.89
870.56,47.85
871.06,47.85
871.56,48.00
872.06,47.88
872.56,47.87
873.06,47.86
